beha,var,subj,ss,group,beha_Bnorm
0.904166666666667,0.0745916258130558,15,2,1,0.956434645449829
0.916666666666667,0.5789460395959,16,2,1,0.95954807685707
0.829166666666667,-0.130382062905658,17,2,1,0.939961045055219
0.85,0.522637813185273,18,2,1,0.944271794289954
0.9,-0.146494872432111,19,2,1,0.955429878514695
0.85,0.15190542213232,20,2,1,0.944271794289954
0.770833333333333,-0.10358868156248,21,2,2,0.928476779051816
0.845833333333333,0.584733166316951,22,2,2,0.943397579815642
0.875,0.445757994591997,23,2,2,0.949673995364581
0.8625,0.428703709015493,24,2,2,0.946936573295582
0.814516129032258,0.0856249392404431,25,2,2,0.937008310551804
0.854166666666667,-0.122345643784907,26,2,2,0.945152758287007
0.9,-0.00640322453658997,27,2,2,0.955429878514695
0.8125,0.280555556226435,28,2,2,0.936606257612635
0.729166666666667,0.145812961979773,29,2,2,0.920576858207649
0.816666666666667,0.643151339529482,30,2,2,0.937438246813916
0.875,-0.0956847181251791,31,2,2,0.949673995364581
0.808333333333333,-0.484381726875116,32,2,2,0.935778339075967
0.8875,-0.0811831811818437,33,2,2,0.952498783405452
0.933333333333333,0.0760394250631493,34,2,2,0.963989481699087
0.883333333333333,0.0533297862401362,36,2,2,0.951546415145811
0.845833333333333,0.0636258656505285,37,2,2,0.943397579815642
0.8875,0.00784485650367934,38,2,2,0.952498783405452
0.866666666666667,-0.172783976286375,39,2,2,0.947840319799599
0.80625,-0.0659021218232625,40,2,2,0.935365836365361
0.701923076923077,-0.306286762517317,41,2,2,0.915473760537789
0.845833333333333,-0.364918039803686,1,3,1,0.943397579815642
0.783333333333333,0.279077204618628,2,3,1,0.930884570383723
0.8875,1.19247128397789,3,3,1,0.952498783405452
0.683333333333333,0.0501462198493564,4,3,1,0.912002336444696
0.758333333333333,-0.00638543297631237,5,3,1,0.926089261881522
0.891666666666667,0.274379521710885,6,3,1,0.953462913981322
0.845833333333333,0.107470740403632,7,3,1,0.943397579815642
0.933333333333333,0.275309834128333,8,3,1,0.963989481699087
0.8125,0.200092284010928,9,3,1,0.936606257612635
0.8875,0.506289404175964,10,3,1,0.952498783405452
0.908333333333333,0.167187472072403,11,3,1,0.957455068746818
0.95,0.158295140270983,12,3,1,0.968904321648314
0.854166666666667,0.883739749572364,13,3,1,0.945152758287007
0.820833333333333,-0.00881248127967071,14,3,1,0.938274540854566
0.8,0.139575347720281,15,3,1,0.93413383513027
0.870833333333333,0.213500709117196,16,3,1,0.948752613692887
0.779166666666667,0.0393092771022262,17,3,1,0.930079471670358
0.779166666666667,0.38052776295068,18,3,1,0.930079471670358
0.870833333333333,-0.396618652129676,19,3,1,0.948752613692887
0.783333333333333,0.172377523325401,20,3,1,0.930884570383723
0.766666666666667,0.365354556462256,21,3,2,0.927678880815064
0.833333333333333,0.453467237661984,22,3,2,0.940811791944263
0.820652173913043,-0.109470142987743,23,3,2,0.938238087428162
0.791666666666667,0.338487307826505,24,3,2,0.932503080738565
0.730612244897959,-0.0557624223014394,25,3,2,0.920848588321267
0.725,-0.10519244181164,26,3,2,0.919794299917438
0.816666666666667,0.0321649913383562,27,3,2,0.937438246813916
0.679166666666667,0.248213009224921,28,3,2,0.911224465943322
0.6625,0.122863062540244,29,3,2,0.908111100978148
0.741666666666667,-0.0938414123363508,30,3,2,0.922931019337604
0.795833333333333,-0.0164322522695222,31,3,2,0.933316836555704
0.7375,-0.792478453810298,32,3,2,0.922145108806955
0.7625,0.162611546453028,33,3,2,0.926883087916428
0.870833333333333,-0.552917637568869,34,3,2,0.948752613692887
0.820833333333333,-0.256215558691566,36,3,2,0.938274540854566
0.8,0.0633870602812614,37,3,2,0.93413383513027
0.804166666666667,0.0296835567108781,38,3,2,0.93495426877801
0.779166666666667,-0.00480602131907892,39,3,2,0.930079471670358
0.75625,0.0660513809384097,40,3,2,0.925693044493702
0.639423076923077,-0.130440510166877,41,3,2,0.903787926569841
