name,group,groupStr,respVar,ss,beha
dmss01,1,Young,0.55549189725483,1,0.954166666666667
dmss02,1,Young,0.583651049440476,1,0.925
dmss03,1,Young,1.29820840923402,1,0.904166666666667
dmss06,1,Young,0.911955661339308,1,0.829166666666667
dmss07,1,Young,0.399899115933,1,0.8125
dmss08,1,Young,0.90593413080659,1,0.9625
dmss11,1,Young,0.768894013958246,1,0.95
dmss13,1,Young,0.679099133652973,1,0.9875
dmss14,1,Young,0.930072314758442,1,0.929166666666667
dmss15,1,Young,0.238041868834154,1,0.929166666666667
dmss16,1,Young,0.15698141838896,1,0.979166666666667
dmss17,1,Young,0.371186578584241,1,0.9875
dmss19,1,Young,0.202777189922535,1,0.970833333333333
dmss20,1,Young,0.868739117970879,1,0.841666666666667
dmss21,1,Young,0.42390086787576,1,0.904166666666667
dmss22,1,Young,0.158590285744993,1,0.9375
dmss25,1,Young,0.137792677282331,1,0.8875
dmss26,1,Young,0.746727787883665,1,0.933333333333333
dmss27,1,Young,0.384572246233478,1,0.95
dmss29,1,Young,0.582403299728818,1,0.95
dmss01,1,Young,0.578090080470592,2,0.920833333333333
dmss02,1,Young,0.675064278304592,2,0.895833333333333
dmss03,1,Young,0.921070954890972,2,0.945833333333333
dmss06,1,Young,0.775839423243964,2,0.8125
dmss07,1,Young,0.440245729783734,2,0.8125
dmss08,1,Young,1.0666779451756,2,0.925
dmss11,1,Young,0.643530101880298,2,0.895833333333333
dmss13,1,Young,0.550434021409929,2,0.966666666666667
dmss14,1,Young,1.06122302136321,2,0.875
dmss15,1,Young,0.036510698025035,2,0.916666666666667
dmss16,1,Young,0.308298793136357,2,0.9375
dmss17,1,Young,0.441242858804578,2,0.925
dmss19,1,Young,0.490757476752192,2,0.895833333333333
dmss20,1,Young,0.473557386952503,2,0.75
dmss21,1,Young,0.325451937666546,2,0.904166666666667
dmss22,1,Young,0.180080299902445,2,0.916666666666667
dmss25,1,Young,0.185119348503083,2,0.829166666666667
dmss26,1,Young,-0.245015836173991,2,0.85
dmss27,1,Young,0.205096316906468,2,0.9
dmss29,1,Young,0.617398046028382,2,0.85
dmss01,1,Young,0.55304906469349,4,0.845833333333333
dmss02,1,Young,0.380213588143688,4,0.783333333333333
dmss03,1,Young,0.404673691114424,4,0.8875
dmss06,1,Young,0.640862623096606,4,0.683333333333333
dmss07,1,Young,0.397700412370071,4,0.758333333333333
dmss08,1,Young,0.840882003256073,4,0.891666666666667
dmss11,1,Young,0.247736411782098,4,0.845833333333333
dmss13,1,Young,0.452204956245081,4,0.933333333333333
dmss14,1,Young,0.933747002932966,4,0.8125
dmss15,1,Young,0.328019894752912,4,0.8875
dmss16,1,Young,0.0478012645626364,4,0.908333333333333
dmss17,1,Young,0.335877581242253,4,0.95
dmss19,1,Young,0.472541986292177,4,0.854166666666667
dmss20,1,Young,0.96629960201562,4,0.820833333333333
dmss21,1,Young,0.212000729197845,4,0.8
dmss22,1,Young,0.304804136550558,4,0.870833333333333
dmss25,1,Young,0.141517767227814,4,0.779166666666667
dmss26,1,Young,-0.0417326729264319,4,0.779166666666667
dmss27,1,Young,0.0629963549783607,4,0.870833333333333
dmss29,1,Young,0.260858356225515,4,0.783333333333333
