name,group,groupStr,respVar,ss,beha
dmss01,1,Young,1.09320551876642,1,0.954166666666667
dmss02,1,Young,0.893645185192546,1,0.925
dmss03,1,Young,0.758111934971639,1,0.904166666666667
dmss06,1,Young,0.800018991839592,1,0.829166666666667
dmss07,1,Young,0.371390311964271,1,0.8125
dmss08,1,Young,1.0704035600324,1,0.9625
dmss11,1,Young,0.860989515117512,1,0.95
dmss13,1,Young,0.622661235336806,1,0.9875
dmss14,1,Young,0.893850569134632,1,0.929166666666667
dmss15,1,Young,0.433205759154768,1,0.929166666666667
dmss16,1,Young,0.248565846065764,1,0.979166666666667
dmss17,1,Young,0.622997679728593,1,0.9875
dmss19,1,Young,0.603423851883172,1,0.970833333333333
dmss20,1,Young,1.36687058645792,1,0.841666666666667
dmss21,1,Young,0.446609881345839,1,0.904166666666667
dmss22,1,Young,-0.317864232525221,1,0.9375
dmss25,1,Young,0.100277319293349,1,0.8875
dmss26,1,Young,1.0993178906781,1,0.933333333333333
dmss27,1,Young,0.278121673948496,1,0.95
dmss29,1,Young,0.709706465173106,1,0.95
dmss01,1,Young,1.10869040143938,2,0.920833333333333
dmss02,1,Young,0.810456957273879,2,0.895833333333333
dmss03,1,Young,0.339525837543173,2,0.945833333333333
dmss06,1,Young,0.917422779244202,2,0.8125
dmss07,1,Young,0.434900156784042,2,0.8125
dmss08,1,Young,0.76542797286619,2,0.925
dmss11,1,Young,0.94980579158015,2,0.895833333333333
dmss13,1,Young,0.794286678112767,2,0.966666666666667
dmss14,1,Young,0.97627407308933,2,0.875
dmss15,1,Young,0.486220935996032,2,0.916666666666667
dmss16,1,Young,0.353881375722663,2,0.9375
dmss17,1,Young,0.722344856764316,2,0.925
dmss19,1,Young,0.588691402171977,2,0.895833333333333
dmss20,1,Young,1.1911720676758,2,0.75
dmss21,1,Young,0.777065276590131,2,0.904166666666667
dmss22,1,Young,0.230302074812175,2,0.916666666666667
dmss25,1,Young,0.161949092926751,2,0.829166666666667
dmss26,1,Young,1.32295227047662,2,0.85
dmss27,1,Young,0.293685923868251,2,0.9
dmss29,1,Young,1.11380930997767,2,0.85
dmss01,1,Young,1.009510988411,4,0.845833333333333
dmss02,1,Young,0.661512718897396,4,0.783333333333333
dmss03,1,Young,0.562240837150209,4,0.8875
dmss06,1,Young,0.704087173277435,4,0.683333333333333
dmss07,1,Young,0.428751424103127,4,0.758333333333333
dmss08,1,Young,0.926312036143825,4,0.891666666666667
dmss11,1,Young,0.72452833752418,4,0.845833333333333
dmss13,1,Young,0.850601703400416,4,0.933333333333333
dmss14,1,Young,0.809661556016107,4,0.8125
dmss15,1,Young,0.457820333367395,4,0.8875
dmss16,1,Young,0.352571698362369,4,0.908333333333333
dmss17,1,Young,0.826238935230216,4,0.95
dmss19,1,Young,0.339870310008212,4,0.854166666666667
dmss20,1,Young,1.30110200117737,4,0.820833333333333
dmss21,1,Young,0.744896592142946,4,0.8
dmss22,1,Young,0.237805153013501,4,0.870833333333333
dmss25,1,Young,0.336141477639711,4,0.779166666666667
dmss26,1,Young,0.921690974179556,4,0.779166666666667
dmss27,1,Young,0.338623097984261,4,0.870833333333333
dmss29,1,Young,0.808978101897984,4,0.783333333333333
