name,group,groupStr,respVar,ss,beha
DMSS030,2,Old,0.293047255899174,1,0.933333333333333
DMSS031,2,Old,0.323358734158322,1,0.920833333333333
DMSS032,2,Old,0.831341871579847,1,0.956521739130435
DMSS036,2,Old,0.918020727339218,1,0.941666666666667
DMSS037,2,Old,0.321216160390512,1,0.930612244897959
DMSS038,2,Old,0.303699398179513,1,0.908333333333333
DMSS039,2,Old,1.12956862637201,1,0.983333333333333
DMSS040,2,Old,-0.0788657079086398,1,0.929166666666667
DMSS041,2,Old,0.826414932589282,1,0.770833333333333
DMSS046,2,Old,0.888242967568091,1,0.895833333333333
DMSS050,2,Old,0.0544405127440923,1,0.9625
DMSS051,2,Old,0.331280963389777,1,0.941666666666667
DMSS052,2,Old,1.02211769446809,1,0.945833333333333
DMSS053,2,Old,2.14477031241319,1,0.991666666666667
DMSS054,2,Old,2.22239017705381,1,0.933333333333333
DMSS055,2,Old,1.11668733060077,1,0.9625
DMSS056,2,Old,0.978629384166255,1,0.9125
DMSS057,2,Old,0.947148303341175,1,0.933333333333333
DMSS058,2,Old,0.765249696051179,1,0.879166666666667
DMSS059,2,Old,-0.0409806476794395,1,0.8125
DMSS061,2,Old,-0.371102573208931,1,0.745192307692308
DMSS030,2,Old,0.297092544396186,2,0.770833333333333
DMSS031,2,Old,0.524379104930362,2,0.845833333333333
DMSS032,2,Old,0.66841770510011,2,0.875
DMSS036,2,Old,0.802596138610402,2,0.8625
DMSS037,2,Old,0.204270506967374,2,0.814516129032258
DMSS038,2,Old,0.298359554775333,2,0.854166666666667
DMSS039,2,Old,1.25476715046818,2,0.9
DMSS040,2,Old,-0.0240328415627205,2,0.8125
DMSS041,2,Old,0.890046943608668,2,0.729166666666667
DMSS046,2,Old,0.679037545788818,2,0.816666666666667
DMSS050,2,Old,0.0724919617171164,2,0.875
DMSS051,2,Old,0.352138166598739,2,0.808333333333333
DMSS052,2,Old,0.85723949568878,2,0.8875
DMSS053,2,Old,2.08847492789398,2,0.933333333333333
DMSS054,2,Old,2.10758074666831,2,0.916666666666667
DMSS055,2,Old,0.840931801437602,2,0.883333333333333
DMSS056,2,Old,1.20868284562613,2,0.845833333333333
DMSS057,2,Old,1.05882587507661,2,0.8875
DMSS058,2,Old,0.991855707519184,2,0.866666666666667
DMSS059,2,Old,0.100808864822939,2,0.80625
DMSS061,2,Old,-0.322876799395065,2,0.701923076923077
DMSS030,2,Old,0.0554633068019652,4,0.766666666666667
DMSS031,2,Old,0.366406901163481,4,0.833333333333333
DMSS032,2,Old,0.39987186140698,4,0.820652173913043
DMSS036,2,Old,0.683552382824932,4,0.791666666666667
DMSS037,2,Old,0.38424972657932,4,0.730612244897959
DMSS038,2,Old,0.383461399304697,4,0.725
DMSS039,2,Old,1.2234024166827,4,0.816666666666667
DMSS040,2,Old,0.129867747667577,4,0.679166666666667
DMSS041,2,Old,0.483021485886386,4,0.6625
DMSS046,2,Old,0.774031500969585,4,0.741666666666667
DMSS050,2,Old,0.0953282382174412,4,0.795833333333333
DMSS051,2,Old,-0.20826218139833,4,0.7375
DMSS052,2,Old,0.628932666134234,4,0.7625
DMSS053,2,Old,2.33094949234341,4,0.870833333333333
DMSS054,2,Old,1.8307120618145,4,0.883333333333333
DMSS055,2,Old,0.925271806171967,4,0.820833333333333
DMSS056,2,Old,0.871782099675435,4,0.8
DMSS057,2,Old,0.739462519785609,4,0.804166666666667
DMSS058,2,Old,1.13561606927905,4,0.779166666666667
DMSS059,2,Old,0.151830496980062,4,0.75625
DMSS061,2,Old,-0.225056749854762,4,0.639423076923077
