name,group,groupStr,delayVar,ss,beha
dmss01,1,Young,0.0978045510542788,1,0.954166666666667
dmss02,1,Young,-0.641316935063727,1,0.925
dmss03,1,Young,-0.927398986427705,1,0.904166666666667
dmss06,1,Young,-0.0643307225190471,1,0.829166666666667
dmss07,1,Young,0.581144117258433,1,0.8125
dmss08,1,Young,-0.278288179986219,1,0.9625
dmss11,1,Young,-0.917035342152227,1,0.95
dmss13,1,Young,-0.712637520872389,1,0.9875
dmss14,1,Young,-1.75006119053334,1,0.929166666666667
dmss15,1,Young,-0.271375318749252,1,0.929166666666667
dmss16,1,Young,-0.0269497025961432,1,0.979166666666667
dmss17,1,Young,-1.53199646714225,1,0.9875
dmss19,1,Young,0.225737343004043,1,0.970833333333333
dmss20,1,Young,-0.152139724413392,1,0.841666666666667
dmss21,1,Young,-0.0785413512761929,1,0.904166666666667
dmss22,1,Young,-0.681457107115139,1,0.9375
dmss25,1,Young,0.00511333370250966,1,0.8875
dmss26,1,Young,0.123688828286651,1,0.933333333333333
dmss27,1,Young,0.0165801971145686,1,0.95
dmss29,1,Young,-0.180655099062093,1,0.95
dmss01,1,Young,0.0520329945311397,2,0.920833333333333
dmss02,1,Young,-0.322444792367738,2,0.895833333333333
dmss03,1,Young,-1.60380686143665,2,0.945833333333333
dmss06,1,Young,-0.0587244677986622,2,0.8125
dmss07,1,Young,0.92507039969603,2,0.8125
dmss08,1,Young,0.095219716118685,2,0.925
dmss11,1,Young,-1.26204952190275,2,0.895833333333333
dmss13,1,Young,-0.100429458310606,2,0.966666666666667
dmss14,1,Young,-0.724985191214633,2,0.875
dmss15,1,Young,-0.286993253787929,2,0.916666666666667
dmss16,1,Young,-0.00225841400938395,2,0.9375
dmss17,1,Young,-1.88776411411951,2,0.925
dmss19,1,Young,0.550714975192379,2,0.895833333333333
dmss20,1,Young,-0.0726148262233834,2,0.75
dmss21,1,Young,-0.136399540381824,2,0.904166666666667
dmss22,1,Young,-0.546924606761719,2,0.916666666666667
dmss25,1,Young,-0.109525124093037,2,0.829166666666667
dmss26,1,Young,-0.44870806872514,2,0.85
dmss27,1,Young,-0.464808820499344,2,0.9
dmss29,1,Young,-0.277294320863425,2,0.85
dmss01,1,Young,0.176456332544977,4,0.845833333333333
dmss02,1,Young,-0.327003318281036,4,0.783333333333333
dmss03,1,Young,-0.625403800973314,4,0.8875
dmss06,1,Young,-0.0420454396006434,4,0.683333333333333
dmss07,1,Young,0.768343672893927,4,0.758333333333333
dmss08,1,Young,-0.185754345310033,4,0.891666666666667
dmss11,1,Young,-1.48444373721171,4,0.845833333333333
dmss13,1,Young,-2.38740770802678,4,0.933333333333333
dmss14,1,Young,-0.616137946587146,4,0.8125
dmss15,1,Young,0.0792547287287575,4,0.8875
dmss16,1,Young,-0.114427853963581,4,0.908333333333333
dmss17,1,Young,-2.58815255152208,4,0.95
dmss19,1,Young,-0.389236651680096,4,0.854166666666667
dmss20,1,Young,-0.0909398442871726,4,0.820833333333333
dmss21,1,Young,-0.130931384972108,4,0.8
dmss22,1,Young,-2.12403385986968,4,0.870833333333333
dmss25,1,Young,-0.405622105190373,4,0.779166666666667
dmss26,1,Young,-0.752671094438566,4,0.779166666666667
dmss27,1,Young,-0.149697070324454,4,0.870833333333333
dmss29,1,Young,0.142521775099252,4,0.783333333333333
