name,group,groupStr,delayVar,ss,beha
DMSS030,2,Old,0.0706098617910698,1,0.933333333333333
DMSS031,2,Old,-0.567134590306749,1,0.920833333333333
DMSS032,2,Old,-0.555222925948933,1,0.956521739130435
DMSS036,2,Old,-0.74397406641437,1,0.941666666666667
DMSS037,2,Old,-1.03388199969185,1,0.930612244897959
DMSS038,2,Old,-0.227630805613247,1,0.908333333333333
DMSS039,2,Old,0.20379721879486,1,0.983333333333333
DMSS040,2,Old,-0.0103335070122673,1,0.929166666666667
DMSS041,2,Old,-0.460366715214749,1,0.770833333333333
DMSS046,2,Old,-0.463641977556442,1,0.895833333333333
DMSS050,2,Old,-0.000244531527985847,1,0.9625
DMSS051,2,Old,-0.0973980583392639,1,0.941666666666667
DMSS052,2,Old,-0.175781165461563,1,0.945833333333333
DMSS053,2,Old,-0.313438333793558,1,0.991666666666667
DMSS054,2,Old,-0.573786016415814,1,0.933333333333333
DMSS055,2,Old,-0.370330359288912,1,0.9625
DMSS056,2,Old,-0.638946571780598,1,0.9125
DMSS057,2,Old,-0.0110571964346256,1,0.933333333333333
DMSS058,2,Old,-0.351837113809827,1,0.879166666666667
DMSS059,2,Old,-0.0685645095861645,1,0.8125
DMSS061,2,Old,-0.0199102941485692,1,0.745192307692308
DMSS030,2,Old,0.175492446819797,2,0.770833333333333
DMSS031,2,Old,-1.38159162589936,2,0.845833333333333
DMSS032,2,Old,-0.47457640013948,2,0.875
DMSS036,2,Old,-0.90006874867722,2,0.8625
DMSS037,2,Old,-0.903297272177243,2,0.814516129032258
DMSS038,2,Old,-0.282094049414816,2,0.854166666666667
DMSS039,2,Old,0.0940487072259988,2,0.9
DMSS040,2,Old,-0.0017241469701356,2,0.8125
DMSS041,2,Old,-0.289840759928964,2,0.729166666666667
DMSS046,2,Old,-0.448453350289386,2,0.816666666666667
DMSS050,2,Old,0.018500330273133,2,0.875
DMSS051,2,Old,-0.22329482005637,2,0.808333333333333
DMSS052,2,Old,-0.199033971272928,2,0.8875
DMSS053,2,Old,-0.967764154394249,2,0.933333333333333
DMSS054,2,Old,-0.655401611492822,2,0.916666666666667
DMSS055,2,Old,-0.340279930363224,2,0.883333333333333
DMSS056,2,Old,-0.570826855598123,2,0.845833333333333
DMSS057,2,Old,-0.191104073388207,2,0.8875
DMSS058,2,Old,-0.605800802779526,2,0.866666666666667
DMSS059,2,Old,-0.337932665958264,2,0.80625
DMSS061,2,Old,-0.175592631234729,2,0.701923076923077
DMSS030,2,Old,0.0864067156630016,4,0.766666666666667
DMSS031,2,Old,-0.569725960206235,4,0.833333333333333
DMSS032,2,Old,-0.382650908562059,4,0.820652173913043
DMSS036,2,Old,-0.221488212847662,4,0.791666666666667
DMSS037,2,Old,-1.19120139428843,4,0.730612244897959
DMSS038,2,Old,-0.189029665459825,4,0.725
DMSS039,2,Old,0.260476887099893,4,0.816666666666667
DMSS040,2,Old,0.0166651877563897,4,0.679166666666667
DMSS041,2,Old,-0.671929109149935,4,0.6625
DMSS046,2,Old,-0.5912494798098,4,0.741666666666667
DMSS050,2,Old,-0.386391247004922,4,0.795833333333333
DMSS051,2,Old,-0.563422210891442,4,0.7375
DMSS052,2,Old,-0.289401855338569,4,0.7625
DMSS053,2,Old,-0.29534336261409,4,0.870833333333333
DMSS054,2,Old,-0.424579893321422,4,0.883333333333333
DMSS055,2,Old,-0.721091188153034,4,0.820833333333333
DMSS056,2,Old,-1.08509740194914,4,0.8
DMSS057,2,Old,-0.538232727682458,4,0.804166666666667
DMSS058,2,Old,-0.29179236046862,4,0.779166666666667
DMSS059,2,Old,-0.415670423142279,4,0.75625
DMSS061,2,Old,-0.085557783394875,4,0.639423076923077
