name,group,groupStr,delayVar,ss,beha
dmss01,1,Young,-0.0214324048201687,1,0.954166666666667
dmss02,1,Young,0.0269984581948324,1,0.925
dmss03,1,Young,0.705591714054357,1,0.904166666666667
dmss06,1,Young,0.261804548716289,1,0.829166666666667
dmss07,1,Young,0.299544840882208,1,0.8125
dmss08,1,Young,0.0708006809784537,1,0.9625
dmss11,1,Young,0.299231051969139,1,0.95
dmss13,1,Young,0.389624176947671,1,0.9875
dmss14,1,Young,-0.823660315225781,1,0.929166666666667
dmss15,1,Young,-0.0514217182174198,1,0.929166666666667
dmss16,1,Young,0.0421597051504142,1,0.979166666666667
dmss17,1,Young,0.943237661436906,1,0.9875
dmss19,1,Young,0.320395760062909,1,0.970833333333333
dmss20,1,Young,0.114727362784445,1,0.841666666666667
dmss21,1,Young,0.148766003879473,1,0.904166666666667
dmss22,1,Young,-0.790661657793944,1,0.9375
dmss25,1,Young,0.390623925777172,1,0.8875
dmss26,1,Young,0.474889527169518,1,0.933333333333333
dmss27,1,Young,-0.395335784482979,1,0.95
dmss29,1,Young,0.576227537394679,1,0.95
dmss01,1,Young,-0.0923636874105823,2,0.920833333333333
dmss02,1,Young,0.122860663721894,2,0.895833333333333
dmss03,1,Young,-0.0503521988370408,2,0.945833333333333
dmss06,1,Young,0.140713637104431,2,0.8125
dmss07,1,Young,0.813873331494279,2,0.8125
dmss08,1,Young,0.56540401796175,2,0.925
dmss11,1,Young,0.253093974962315,2,0.895833333333333
dmss13,1,Young,0.597781675534467,2,0.966666666666667
dmss14,1,Young,-0.43332444058658,2,0.875
dmss15,1,Young,-0.629856422171622,2,0.916666666666667
dmss16,1,Young,0.536052230092568,2,0.9375
dmss17,1,Young,-0.920986701775107,2,0.925
dmss19,1,Young,-0.194629459533088,2,0.895833333333333
dmss20,1,Young,-0.0331739859640005,2,0.75
dmss21,1,Young,0.193777755480307,2,0.904166666666667
dmss22,1,Young,0.0933673730204728,2,0.916666666666667
dmss25,1,Young,0.248976467110646,2,0.829166666666667
dmss26,1,Young,-0.454826889805247,2,0.85
dmss27,1,Young,-0.448611583494641,2,0.9
dmss29,1,Young,0.286560731320804,2,0.85
dmss01,1,Young,-0.0898449639017567,4,0.845833333333333
dmss02,1,Young,0.339091077312608,4,0.783333333333333
dmss03,1,Young,0.390691255453391,4,0.8875
dmss06,1,Young,0.224992170710613,4,0.683333333333333
dmss07,1,Young,-0.307325066544771,4,0.758333333333333
dmss08,1,Young,-1.44213239956475,4,0.891666666666667
dmss11,1,Young,0.139060882548567,4,0.845833333333333
dmss13,1,Young,0.339159056061912,4,0.933333333333333
dmss14,1,Young,-0.272736566261535,4,0.8125
dmss15,1,Young,-1.69727833199002,4,0.8875
dmss16,1,Young,-0.161035938754379,4,0.908333333333333
dmss17,1,Young,-0.353108115580611,4,0.95
dmss19,1,Young,-0.146955526843085,4,0.854166666666667
dmss20,1,Young,0.123067074479828,4,0.820833333333333
dmss21,1,Young,0.190933599407811,4,0.8
dmss22,1,Young,-0.444093202781593,4,0.870833333333333
dmss25,1,Young,0.246980500416467,4,0.779166666666667
dmss26,1,Young,-0.283511930286256,4,0.779166666666667
dmss27,1,Young,0.236283357322982,4,0.870833333333333
dmss29,1,Young,0.257376510443751,4,0.783333333333333
