name,group,groupStr,load1,load2,load3
DMSS030,2,Old,-0.656515607498685,-0.77284781314228,-1.04544961861232
DMSS031,2,Old,-3.52850193141492,-3.12403790358881,-3.46584938566741
DMSS032,2,Old,-2.2947484054203,-3.17735297176907,-3.19811983475594
DMSS036,2,Old,-4.75283299982314,-4.38237677305308,-4.74610818804786
DMSS037,2,Old,-4.34230599330758,-4.30859368269108,-4.27310072772967
DMSS038,2,Old,-4.94074103320827,-4.55735364073125,-4.43558185289827
DMSS039,2,Old,-4.24607066981976,-4.25774376012699,-4.1225886742505
DMSS040,2,Old,-1.30368747614603,-1.37503165777265,-1.31751555651479
DMSS041,2,Old,-3.22087411326022,-3.28668149124729,-3.26943789235998
DMSS046,2,Old,-6.21386211028009,-5.69068337308652,-6.01354990820979
DMSS050,2,Old,-3.99837450609232,-3.99750954179425,-3.85032922247785
DMSS051,2,Old,-2.5224398797398,-2.72169998566935,-2.81733099739225
DMSS052,2,Old,-3.08093115035106,-2.68627015757509,-2.78147259063522
DMSS053,2,Old,-2.0733945174623,-1.83104641204414,-2.07046481531832
DMSS054,2,Old,-3.07034219513788,-2.73679593079184,-2.79529316015146
DMSS055,2,Old,-3.44244080764514,-3.35758612363176,-3.66286730520151
DMSS056,2,Old,-3.38122167711688,-3.19345773445872,-2.88471902864264
DMSS057,2,Old,-4.83266802024197,-4.81762745915746,-4.72247617311709
DMSS058,2,Old,-4.354953032636,-4.07980925317388,-4.57497107908327
DMSS059,2,Old,-4.71355082539474,-4.44640133996866,-4.86867909604842
DMSS061,2,Old,-6.21357940312789,-6.02110091267311,-6.14705165466684
dmss01,1,Young,-3.05154073963952,-3.00529076876724,-2.94013226501458
dmss02,1,Young,-6.28267789306464,-6.28895487448714,-6.481871835041
dmss03,1,Young,-4.5320731182198,-5.21970008808325,-4.79517429986696
dmss06,1,Young,-3.36878405111974,-3.42889067074148,-3.09599774438167
dmss07,1,Young,-0.291093285595449,-0.0348962183866182,-0.243666608632239
dmss08,1,Young,-0.583096486777567,-0.406440125387774,-0.278971820774028
dmss11,1,Young,1.85716818484455,1.60713126774572,1.64542025474945
dmss13,1,Young,-0.0231090185036295,0.580971249791281,0.382546204896978
dmss14,1,Young,-0.699562610182056,-0.969682437708804,-1.0299554255018
dmss15,1,Young,-3.13859645983155,-3.60274105253775,-3.47079007469695
dmss16,1,Young,0.335421441448185,0.145745497980064,0.615931006592354
dmss17,1,Young,-0.664548832693487,-0.3042832632452,-1.54553845195559
dmss19,1,Young,-3.28042773024751,-3.39178352746104,-3.98491418418348
dmss20,1,Young,-1.3306934961151,-0.812926051182657,-0.853888605238085
dmss21,1,Young,-1.97368466855391,-2.27623720340806,-2.06277064513643
dmss22,1,Young,-0.245562576553117,0.0595186961979763,-0.852515609767658
dmss25,1,Young,-4.85280146276756,-4.89414937539019,-4.8854076970505
dmss26,1,Young,-0.0501850456671152,-0.374081369644992,-0.32281246906764
dmss27,1,Young,0.358353159292436,0.954738721143615,0.540074666038851
dmss29,1,Young,0.944748606111794,1.43484799100571,1.4333245943919
