beha,var,subj,ss,group,beha_Bnorm
0.879166666666667,-0.986651497866007,39,1,2,0.950605050386393
0.8125,0.853313481885799,40,1,2,0.936606257612635
0.745192307692308,-1.17298914404673,41,1,2,0.923597063210785
0.920833333333333,-0.167215068191856,1,2,1,0.960623670895172
0.895833333333333,-0.389103042650752,2,2,1,0.954439639781966
0.945833333333333,-0.948939467737412,3,2,1,0.967618962794842
0.8125,-0.120220805506491,4,2,1,0.936606257612635
0.8125,-0.861562887787784,5,2,1,0.936606257612635
0.925,1.23898624559573,6,2,1,0.961721002255517
0.895833333333333,-0.0951238658103383,7,2,1,0.954439639781966
0.966666666666667,-1.42403396123609,8,2,1,0.974589512105058
0.875,-0.542653658213579,9,2,1,0.949673995364581
0.916666666666667,-0.242972104158961,10,2,1,0.95954807685707
0.9375,-0.0670435181490862,11,2,1,0.965165792761796
0.925,-0.743788075167471,12,2,1,0.961721002255517
0.895833333333333,-0.00479146829582419,13,2,1,0.954439639781966
0.75,0.395499863891373,14,2,1,0.92450698032591
0.904166666666667,-0.544815520395859,15,2,1,0.956434645449829
0.916666666666667,0.0384600176009544,16,2,1,0.95954807685707
0.829166666666667,-0.110410766492562,17,2,1,0.939961045055219
0.85,-0.653470124244834,18,2,1,0.944271794289954
0.9,-0.91769266968232,19,2,1,0.955429878514695
0.85,-0.171850315909886,20,2,1,0.944271794289954
0.770833333333333,0.756514875210598,21,2,2,0.928476779051816
0.845833333333333,-0.158717030966888,22,2,2,0.943397579815642
0.875,-0.0148711634631562,23,2,2,0.949673995364581
0.8625,-0.660765069719904,24,2,2,0.946936573295582
0.814516129032258,-1.06912636680239,25,2,2,0.937008310551804
0.854166666666667,-1.10155762234212,26,2,2,0.945152758287007
0.9,-0.395066243421007,27,2,2,0.955429878514695
0.8125,-0.579989514508033,28,2,2,0.936606257612635
0.729166666666667,-0.0704913052020619,29,2,2,0.920576858207649
0.816666666666667,-0.0153414029432874,30,2,2,0.937438246813916
0.875,-0.157008373522733,31,2,2,0.949673995364581
0.808333333333333,-0.0834018275790117,32,2,2,0.935778339075967
0.8875,-0.375252404555539,33,2,2,0.952498783405452
0.933333333333333,-0.579820705552936,34,2,2,0.963989481699087
0.883333333333333,0.260306829623524,36,2,2,0.951546415145811
0.845833333333333,-0.187830046025694,37,2,2,0.943397579815642
0.8875,-0.154077923925787,38,2,2,0.952498783405452
0.866666666666667,-0.597078001889739,39,2,2,0.947840319799599
0.80625,0.606521569731555,40,2,2,0.935365836365361
0.701923076923077,0.608176444469437,41,2,2,0.915473760537789
0.845833333333333,-0.479664995066664,1,3,1,0.943397579815642
0.783333333333333,-0.529486823261848,2,3,1,0.930884570383723
0.8875,-0.979186492871193,3,3,1,0.952498783405452
0.683333333333333,-0.435165468873596,4,3,1,0.912002336444696
0.758333333333333,-0.727824410894645,5,3,1,0.926089261881522
0.891666666666667,0.845118459143517,6,3,1,0.953462913981322
0.845833333333333,-0.184893758896791,7,3,1,0.943397579815642
0.933333333333333,-1.15302226170833,8,3,1,0.963989481699087
0.8125,-0.731010185564808,9,3,1,0.936606257612635
0.8875,-0.324633607414463,10,3,1,0.952498783405452
0.908333333333333,0.236919036958821,11,3,1,0.957455068746818
0.95,-0.521038634473604,12,3,1,0.968904321648314
0.854166666666667,-0.290320108071471,13,3,1,0.945152758287007
0.820833333333333,0.906027533531198,14,3,1,0.938274540854566
0.8,-0.0679959887973362,15,3,1,0.93413383513027
0.870833333333333,0.175311512219884,16,3,1,0.948752613692887
0.779166666666667,-0.272468471966824,17,3,1,0.930079471670358
0.779166666666667,-1.27305125635118,18,3,1,0.930079471670358
0.870833333333333,-0.417096855058441,19,3,1,0.948752613692887
0.783333333333333,0.0807967015278033,20,3,1,0.930884570383723
0.766666666666667,0.930187220419773,21,3,2,0.927678880815064
0.833333333333333,0.0846678955161319,22,3,2,0.940811791944263
0.820652173913043,0.242866579906696,23,3,2,0.938238087428162
0.791666666666667,-1.0657125267483,24,3,2,0.932503080738565
0.730612244897959,-0.650861487440575,25,3,2,0.920848588321267
0.725,-0.802069846097371,26,3,2,0.919794299917438
0.816666666666667,-0.0902447423963899,27,3,2,0.937438246813916
0.679166666666667,-0.851734728831797,28,3,2,0.911224465943322
0.6625,-0.0786754059465064,29,3,2,0.908111100978148
0.741666666666667,0.404494834937994,30,3,2,0.922931019337604
0.795833333333333,-0.0221693525134548,31,3,2,0.933316836555704
0.7375,-1.16661281344568,32,3,2,0.922145108806955
0.7625,-0.215302798967256,33,3,2,0.926883087916428
0.870833333333333,-0.398245510853901,34,3,2,0.948752613692887
0.820833333333333,-0.0490032406701395,36,3,2,0.938274540854566
0.8,-0.637324075465597,37,3,2,0.93413383513027
0.804166666666667,-0.352169309444557,38,3,2,0.93495426877801
0.779166666666667,-0.209720650361799,39,3,2,0.930079471670358
0.75625,0.812773403964942,40,3,2,0.925693044493702
0.639423076923077,-0.515410742852569,41,3,2,0.903787926569841
