name,group,groupStr,delayVar,ss,beha
DMSS030,2,Old,-0.198927995823955,1,0.933333333333333
DMSS031,2,Old,-0.680831521751738,1,0.920833333333333
DMSS032,2,Old,-0.660794445302339,1,0.956521739130435
DMSS036,2,Old,-0.337779372751166,1,0.941666666666667
DMSS037,2,Old,-0.0851581425704268,1,0.930612244897959
DMSS038,2,Old,-0.10369865069328,1,0.908333333333333
DMSS039,2,Old,-0.312122173324618,1,0.983333333333333
DMSS040,2,Old,-0.0516365630481991,1,0.929166666666667
DMSS041,2,Old,-0.419055401422668,1,0.770833333333333
DMSS046,2,Old,-0.654740486531466,1,0.895833333333333
DMSS050,2,Old,0.0348658135719398,1,0.9625
DMSS051,2,Old,0.206617026900968,1,0.941666666666667
DMSS052,2,Old,-0.382968712684792,1,0.945833333333333
DMSS053,2,Old,0.0801492504224864,1,0.991666666666667
DMSS054,2,Old,-0.363984553004957,1,0.933333333333333
DMSS055,2,Old,0.180775609086573,1,0.9625
DMSS056,2,Old,-0.209388235640721,1,0.9125
DMSS057,2,Old,-0.0212697022048542,1,0.933333333333333
DMSS058,2,Old,-1.12970483420103,1,0.879166666666667
DMSS059,2,Old,-0.431939172731831,1,0.8125
DMSS061,2,Old,-0.296296049345233,1,0.745192307692308
DMSS030,2,Old,-0.30950128445663,2,0.770833333333333
DMSS031,2,Old,-1.25518791644828,2,0.845833333333333
DMSS032,2,Old,-0.878330677951363,2,0.875
DMSS036,2,Old,-1.61740805826279,2,0.8625
DMSS037,2,Old,-0.345443658002171,2,0.814516129032258
DMSS038,2,Old,0.269318791674632,2,0.854166666666667
DMSS039,2,Old,-0.0883059855292545,2,0.9
DMSS040,2,Old,0.123199737573339,2,0.8125
DMSS041,2,Old,-0.106757214532258,2,0.729166666666667
DMSS046,2,Old,-1.05430626691875,2,0.816666666666667
DMSS050,2,Old,0.0766642412021062,2,0.875
DMSS051,2,Old,0.0348443762106969,2,0.808333333333333
DMSS052,2,Old,-0.199256321069408,2,0.8875
DMSS053,2,Old,0.175115866592437,2,0.933333333333333
DMSS054,2,Old,-0.370314558119102,2,0.916666666666667
DMSS055,2,Old,0.524409461085621,2,0.883333333333333
DMSS056,2,Old,-0.146343284021173,2,0.845833333333333
DMSS057,2,Old,-0.141751102746102,2,0.8875
DMSS058,2,Old,-1.33336778765652,2,0.866666666666667
DMSS059,2,Old,-0.500477291594457,2,0.80625
DMSS061,2,Old,-0.276839680729413,2,0.701923076923077
DMSS030,2,Old,-0.216784705789055,4,0.766666666666667
DMSS031,2,Old,-0.420879562964429,4,0.833333333333333
DMSS032,2,Old,-0.705656805561202,4,0.820652173913043
DMSS036,2,Old,-0.255272102419052,4,0.791666666666667
DMSS037,2,Old,-0.247365250136431,4,0.730612244897959
DMSS038,2,Old,-0.39986671848321,4,0.725
DMSS039,2,Old,-0.0685541042425612,4,0.816666666666667
DMSS040,2,Old,0.19488606402237,4,0.679166666666667
DMSS041,2,Old,-1.04368455099014,4,0.6625
DMSS046,2,Old,-1.65593195145365,4,0.741666666666667
DMSS050,2,Old,-0.173686334361462,4,0.795833333333333
DMSS051,2,Old,-0.0919146115995893,4,0.7375
DMSS052,2,Old,-0.0427567966612664,4,0.7625
DMSS053,2,Old,0.594618502341708,4,0.870833333333333
DMSS054,2,Old,-0.0535257747688745,4,0.883333333333333
DMSS055,2,Old,-0.364591163031112,4,0.820833333333333
DMSS056,2,Old,-0.0203802378527433,4,0.8
DMSS057,2,Old,-0.137136913444666,4,0.804166666666667
DMSS058,2,Old,-0.151581443117142,4,0.779166666666667
DMSS059,2,Old,-0.488933503783659,4,0.75625
DMSS061,2,Old,-0.509260756217502,4,0.639423076923077
