name,group,groupStr,respVar,ss,beha
DMSS030,2,Old,0.0607250231875156,1,0.933333333333333
DMSS031,2,Old,-0.619720081659441,1,0.920833333333333
DMSS032,2,Old,-0.537233085876121,1,0.956521739130435
DMSS036,2,Old,-1.0434282920107,1,0.941666666666667
DMSS037,2,Old,-0.283303020303078,1,0.930612244897959
DMSS038,2,Old,-1.79416176757644,1,0.908333333333333
DMSS039,2,Old,-0.603048048176664,1,0.983333333333333
DMSS040,2,Old,-0.335708336749936,1,0.929166666666667
DMSS041,2,Old,-0.0978157871332562,1,0.770833333333333
DMSS046,2,Old,-0.628521991058127,1,0.895833333333333
DMSS050,2,Old,0.498075633650815,1,0.9625
DMSS051,2,Old,-1.38687291801128,1,0.941666666666667
DMSS052,2,Old,-0.494903211326506,1,0.945833333333333
DMSS053,2,Old,-0.56718720605968,1,0.991666666666667
DMSS054,2,Old,-0.711934304826395,1,0.933333333333333
DMSS055,2,Old,0.731439746836685,1,0.9625
DMSS056,2,Old,-0.528333543054472,1,0.9125
DMSS057,2,Old,-1.23017757905815,1,0.933333333333333
DMSS058,2,Old,-0.345509498920673,1,0.879166666666667
DMSS059,2,Old,-0.44091768063622,1,0.8125
DMSS061,2,Old,-0.467019691692575,1,0.745192307692308
DMSS030,2,Old,0.927356069870441,2,0.770833333333333
DMSS031,2,Old,-1.23401222342965,2,0.845833333333333
DMSS032,2,Old,-0.108615403553235,2,0.875
DMSS036,2,Old,-1.13444821297007,2,0.8625
DMSS037,2,Old,-0.251165387286146,2,0.814516129032258
DMSS038,2,Old,-1.99214862859508,2,0.854166666666667
DMSS039,2,Old,-0.155582737265201,2,0.9
DMSS040,2,Old,-0.882351749713347,2,0.8125
DMSS041,2,Old,-0.0120800770976994,2,0.729166666666667
DMSS046,2,Old,-0.17558473821298,2,0.816666666666667
DMSS050,2,Old,-0.23437833805899,2,0.875
DMSS051,2,Old,-0.79636132153082,2,0.808333333333333
DMSS052,2,Old,-1.12558872400283,2,0.8875
DMSS053,2,Old,-0.942787786843942,2,0.933333333333333
DMSS054,2,Old,-0.426865679398864,2,0.916666666666667
DMSS055,2,Old,0.272123330856834,2,0.883333333333333
DMSS056,2,Old,-0.648172340476414,2,0.845833333333333
DMSS057,2,Old,-0.300317162527359,2,0.8875
DMSS058,2,Old,-0.890688788459358,2,0.866666666666667
DMSS059,2,Old,-0.314547735956965,2,0.80625
DMSS061,2,Old,0.149120982081576,2,0.701923076923077
DMSS030,2,Old,1.63203560897642,4,0.766666666666667
DMSS031,2,Old,-1.32057171529043,4,0.833333333333333
DMSS032,2,Old,-0.376515980949093,4,0.820652173913043
DMSS036,2,Old,-1.31848295990212,4,0.791666666666667
DMSS037,2,Old,-0.260709407687545,4,0.730612244897959
DMSS038,2,Old,-1.65481477282589,4,0.725
DMSS039,2,Old,-0.97935935724706,4,0.816666666666667
DMSS040,2,Old,-0.520589067670203,4,0.679166666666667
DMSS041,2,Old,-0.387257900286936,4,0.6625
DMSS046,2,Old,-0.809499555545858,4,0.741666666666667
DMSS050,2,Old,-0.370497089493308,4,0.795833333333333
DMSS051,2,Old,-0.511442238495692,4,0.7375
DMSS052,2,Old,-0.315758172058052,4,0.7625
DMSS053,2,Old,-1.41968627025794,4,0.870833333333333
DMSS054,2,Old,-0.713664730762206,4,0.883333333333333
DMSS055,2,Old,-0.158749374608412,4,0.820833333333333
DMSS056,2,Old,-0.607697486141506,4,0.8
DMSS057,2,Old,0.052057779569289,4,0.804166666666667
DMSS058,2,Old,-0.784006436751771,4,0.779166666666667
DMSS059,2,Old,-0.544587932939222,4,0.75625
DMSS061,2,Old,-0.246564387049267,4,0.639423076923077
