name,group,groupStr,load1,load2,load3
DMSS030,2,Old,0.250202581267384,0.216233176155893,0.0382963164491647
DMSS031,2,Old,-0.601672083544894,-0.396478114452223,-0.665760770239594
DMSS032,2,Old,-0.241520121636436,-0.790158809111379,-0.655474176935779
DMSS036,2,Old,-0.189617796658005,-0.115511888854551,-0.116696322267376
DMSS037,2,Old,-0.353669178087107,-0.226391079908757,-0.629525891029759
DMSS038,2,Old,-0.330204658559795,-0.10957580663408,-0.924881184290338
DMSS039,2,Old,-0.239153694362917,-0.239140736256764,-0.0800523867114288
DMSS040,2,Old,-0.0663081491656158,-0.0834012859590301,-0.0759557864063235
DMSS041,2,Old,-0.676375336092167,-0.612290361762147,-0.514816926709693
DMSS046,2,Old,-0.194941926751372,-0.480179729589696,-0.185387304741878
DMSS050,2,Old,-0.361997607608004,-0.294809101895065,-0.21652807646797
DMSS051,2,Old,0.0890882528459369,-0.120960983706152,-0.212447201926777
DMSS052,2,Old,-0.402062022922985,-0.0862608173505846,-0.452146649307595
DMSS053,2,Old,-0.419702750223632,-0.364322043021371,-0.663845087804651
DMSS054,2,Old,-0.323496602316916,-0.355373553408699,-0.262046070336284
DMSS055,2,Old,-0.598298976444703,-0.508008468010329,-0.667454983773527
DMSS056,2,Old,-0.473176794367309,-0.303182044740015,-0.734236751649823
DMSS057,2,Old,-0.0983524897781991,-0.153512874512268,-0.143698368374829
DMSS058,2,Old,-0.0684687366435038,-0.177466126428977,-0.296418050308023
DMSS059,2,Old,-0.124622446829577,-0.149704044113813,-0.251411248459973
DMSS061,2,Old,-0.544063526766944,-0.653723804288365,-0.403409326103223
dmss01,1,Young,-0.20081960062577,-0.264635324713046,-0.205402846693517
dmss02,1,Young,-0.797046818580542,-0.55631009023044,-0.388505117349878
dmss03,1,Young,-0.332261923429698,-0.551704971887922,-0.625160089284318
dmss06,1,Young,-0.408409048796304,-0.497342490739709,-0.192642131216504
dmss07,1,Young,-0.295053854381857,-0.404554479908504,-1.10042450287244
dmss08,1,Young,-0.472500044297046,-0.0545979321169778,-0.00696665070704146
dmss11,1,Young,-0.278153113526426,-0.0309737560388711,0.0683294892342661
dmss13,1,Young,0.300041316326074,0.40049372484868,0.1512342144973
dmss14,1,Young,-0.00423838345231154,0.0295950957426509,-0.164448688934475
dmss15,1,Young,-0.0449593752833316,-0.223185638054532,-0.286710957691086
dmss16,1,Young,-0.00248921757016673,-0.0792161616794351,0.501025267110215
dmss17,1,Young,0.0903361205023245,0.344272612636283,-0.0727381231982304
dmss19,1,Young,0.530625263166139,0.294660506971931,0.181916319373497
dmss20,1,Young,-0.588507627189115,-0.177142192473412,-0.422206543716118
dmss21,1,Young,-0.204463408725859,-0.391381065551785,-0.185377696969879
dmss22,1,Young,0.0720702914883859,0.00723166280207272,0.203777182195389
dmss25,1,Young,-0.212771258191171,0.125712306101723,0.0593169868692896
dmss26,1,Young,-0.574105205353743,-0.306029012546116,-0.130071128114954
dmss27,1,Young,0.180455044691177,0.386044468995455,-0.125093086849297
dmss29,1,Young,0.0637283524157881,0.104730696126437,-0.222686620539433
