beha,var,subj,ss,group,beha_Bnorm
0.954166666666667,-0.250127504397153,1,1,1,0.970236058952462
0.925,-0.442758656597297,2,1,1,0.961721002255517
0.904166666666667,-0.134486262148542,3,1,1,0.956434645449829
0.829166666666667,0.0410644363115176,4,1,1,0.939961045055219
0.8125,-0.727857363977164,5,1,1,0.936606257612635
0.9625,0.437249084665762,6,1,1,0.973068509708255
0.95,-0.224967127760166,7,1,1,0.968904321648314
0.9875,-0.659024286265723,8,1,1,0.984145966581465
0.929166666666667,-0.428894499390394,9,1,1,0.962842143224458
0.929166666666667,-0.616125392015642,10,1,1,0.962842143224458
0.979166666666667,-0.821907998628767,11,1,1,0.979779928736335
0.9875,-0.398354137832697,12,1,1,0.984145966581465
0.970833333333333,-0.172674516834299,13,1,1,0.976199433846709
0.841666666666667,-1.31334405911954,14,1,1,0.942529738963875
0.904166666666667,0.819925062080327,15,1,1,0.956434645449829
0.9375,-0.508676962293142,16,1,1,0.965165792761796
0.8875,-0.344040369227831,17,1,1,0.952498783405452
0.933333333333333,-0.696937436186554,18,1,1,0.963989481699087
0.95,0.340865860670372,19,1,1,0.968904321648314
0.95,0.030531295175239,20,1,1,0.968904321648314
0.933333333333333,0.136592684761339,21,1,2,0.963989481699087
0.920833333333333,-0.232103590921403,22,1,2,0.960623670895172
0.956521739130435,-0.345709941666949,23,1,2,0.971011874034633
0.941666666666667,-0.860853137900301,24,1,2,0.966374332457903
0.930612244897959,0.152389870377071,25,1,2,0.963237099418026
0.908333333333333,-1.10457860936387,26,1,2,0.957455068746818
0.983333333333333,-0.666968118612043,27,1,2,0.981828539656086
0.929166666666667,-0.652229176276453,28,1,2,0.962842143224458
0.770833333333333,-0.383322656451312,29,1,2,0.928476779051816
0.895833333333333,-0.258301506609838,30,1,2,0.954439639781966
0.9625,0.176281564338186,31,1,2,0.973068509708255
0.941666666666667,-1.60721009994455,32,1,2,0.966374332457903
0.945833333333333,-0.596717885226051,33,1,2,0.967618962794842
0.991666666666667,-0.831575816475366,34,1,2,0.986892084472495
0.9625,0.429878637356198,36,1,2,0.973068509708255
0.9125,-0.7980361527085,37,1,2,0.958492407998426
0.933333333333333,-1.38944050937867,38,1,2,0.963989481699087
0.879166666666667,-0.217859888424375,39,1,2,0.950605050386393
0.8125,0.198786680701002,40,1,2,0.936606257612635
0.745192307692308,-0.0945031583027967,41,1,2,0.923597063210785
0.920833333333333,0.583560621821266,1,2,1,0.960623670895172
0.895833333333333,-0.530928764462752,2,2,1,0.954439639781966
0.945833333333333,-0.266617772397721,3,2,1,0.967618962794842
0.8125,-0.0991814167915709,4,2,1,0.936606257612635
0.8125,-0.596753383703249,5,2,1,0.936606257612635
0.925,0.70655648384422,6,2,1,0.961721002255517
0.895833333333333,-0.490415677839665,7,2,1,0.954439639781966
0.966666666666667,-0.607800093145124,8,2,1,0.974589512105058
0.875,-0.344561231529141,9,2,1,0.949673995364581
0.916666666666667,-0.520858338427629,10,2,1,0.95954807685707
0.9375,-0.383378109950194,11,2,1,0.965165792761796
0.925,-0.497473716708092,12,2,1,0.961721002255517
0.895833333333333,-0.431001248697266,13,2,1,0.954439639781966
0.75,-0.721975494416352,14,2,1,0.92450698032591
0.904166666666667,0.17182411948185,15,2,1,0.956434645449829
0.916666666666667,-0.22193240786243,16,2,1,0.95954807685707
0.829166666666667,-0.180405146961042,17,2,1,0.939961045055219
0.85,-0.496339929162162,18,2,1,0.944271794289954
0.9,-0.0534384051335352,19,2,1,0.955429878514695
0.85,0.451414056402986,20,2,1,0.944271794289954
0.770833333333333,0.456166170676848,21,2,2,0.928476779051816
0.845833333333333,-0.742230119659275,22,2,2,0.943397579815642
0.875,0.0435293710148765,23,2,2,0.949673995364581
0.8625,-0.884813485161748,24,2,2,0.946936573295582
0.814516129032258,0.0418984337292736,25,2,2,0.937008310551804
0.854166666666667,-1.2680984762067,26,2,2,0.945152758287007
0.9,-0.643773912784526,27,2,2,0.955429878514695
0.8125,-0.817022091919772,28,2,2,0.936606257612635
0.729166666666667,-0.48453089867843,29,2,2,0.920576858207649
0.816666666666667,-0.0986695218056405,30,2,2,0.937438246813916
0.875,-0.336311437355539,31,2,2,0.949673995364581
0.808333333333333,-1.17021355117501,32,2,2,0.935778339075967
0.8875,-1.55121617586667,33,2,2,0.952498783405452
0.933333333333333,-0.800588812361585,34,2,2,0.963989481699087
0.883333333333333,0.581285574138936,36,2,2,0.951546415145811
0.845833333333333,-0.623694891735656,37,2,2,0.943397579815642
0.8875,-0.201032407568717,38,2,2,0.952498783405452
0.866666666666667,-0.249955052198354,39,2,2,0.947840319799599
0.80625,-0.452561393190435,40,2,2,0.935365836365361
0.701923076923077,-0.395595694825503,41,2,2,0.915473760537789
0.845833333333333,0.334993441873003,1,3,1,0.943397579815642
0.783333333333333,-0.419099895944824,2,3,1,0.930884570383723
0.8875,-0.938380970067882,3,3,1,0.952498783405452
0.683333333333333,-0.210124387038619,4,3,1,0.912002336444696
0.758333333333333,-0.937925743234081,5,3,1,0.926089261881522
0.891666666666667,0.0667164643421335,6,3,1,0.953462913981322
0.845833333333333,-0.2856258111848,7,3,1,0.943397579815642
0.933333333333333,-0.963180638646732,8,3,1,0.963989481699087
0.8125,-0.483631221571387,9,3,1,0.936606257612635
0.8875,-0.324113682941017,10,3,1,0.952498783405452
0.908333333333333,-0.13942205820084,11,3,1,0.957455068746818
0.95,-0.819329622441579,12,3,1,0.968904321648314
0.854166666666667,-0.627135677711946,13,3,1,0.945152758287007
0.820833333333333,-0.562526214479283,14,3,1,0.938274540854566
0.8,0.811277663212571,15,3,1,0.93413383513027
0.870833333333333,0.128453471095335,16,3,1,0.948752613692887
0.779166666666667,-0.105757545215881,17,3,1,0.930079471670358
0.779166666666667,-0.871570897674612,18,3,1,0.930079471670358
0.870833333333333,0.534792226479412,19,3,1,0.948752613692887
0.783333333333333,0.0997804858875138,20,3,1,0.930884570383723
0.766666666666667,0.708771350812178,21,3,2,0.927678880815064
0.833333333333333,-0.331390939763451,22,3,2,0.940811791944263
0.820652173913043,-0.379914319257555,23,3,2,0.938238087428162
0.791666666666667,-0.970845202257137,24,3,2,0.932503080738565
0.730612244897959,0.15295178653729,25,3,2,0.920848588321267
0.725,-0.970570981904815,26,3,2,0.919794299917438
0.816666666666667,-1.00865232510435,27,3,2,0.937438246813916
0.679166666666667,-0.545274819207364,28,3,2,0.911224465943322
0.6625,-0.367573559512108,29,3,2,0.908111100978148
0.741666666666667,-0.28767559558069,30,3,2,0.922931019337604
0.795833333333333,-0.35849320791951,31,3,2,0.933316836555704
0.7375,-1.13204565239043,32,3,2,0.922145108806955
0.7625,-0.508722628795022,33,3,2,0.926883087916428
0.870833333333333,-1.13335903067899,34,3,2,0.948752613692887
0.820833333333333,-0.122178926601864,36,3,2,0.938274540854566
0.8,-0.483656993149868,37,3,2,0.93413383513027
0.804166666666667,-0.163481312252327,38,3,2,0.93495426877801
0.779166666666667,-0.189301786926981,39,3,2,0.930079471670358
0.75625,-0.183962817748856,40,3,2,0.925693044493702
0.639423076923077,-0.249272493535149,41,3,2,0.903787926569841
