name,group,groupStr,respVar,ss,beha
DMSS030,2,Old,0.677893679038229,1,0.933333333333333
DMSS031,2,Old,-0.432534473033892,1,0.920833333333333
DMSS032,2,Old,-0.738376888820455,1,0.956521739130435
DMSS036,2,Old,-0.883365274060041,1,0.941666666666667
DMSS037,2,Old,-0.167602062249211,1,0.930612244897959
DMSS038,2,Old,-1.28763477953325,1,0.908333333333333
DMSS039,2,Old,-0.390008314057203,1,0.983333333333333
DMSS040,2,Old,-0.447016880219791,1,0.929166666666667
DMSS041,2,Old,-0.380154077036191,1,0.770833333333333
DMSS046,2,Old,-0.0908828053628065,1,0.895833333333333
DMSS050,2,Old,0.0654656859721182,1,0.9625
DMSS051,2,Old,-1.19299194907593,1,0.941666666666667
DMSS052,2,Old,-0.0650057004787425,1,0.945833333333333
DMSS053,2,Old,-0.377544438166174,1,0.991666666666667
DMSS054,2,Old,0.360607558886903,1,0.933333333333333
DMSS055,2,Old,0.554651237771414,1,0.9625
DMSS056,2,Old,-0.239119301985455,1,0.9125
DMSS057,2,Old,-0.42104717569855,1,0.933333333333333
DMSS058,2,Old,-0.986651497866007,1,0.879166666666667
DMSS059,2,Old,0.853313481885799,1,0.8125
DMSS061,2,Old,-1.17298914404673,1,0.745192307692308
DMSS030,2,Old,0.756514875210598,2,0.770833333333333
DMSS031,2,Old,-0.158717030966888,2,0.845833333333333
DMSS032,2,Old,-0.0148711634631562,2,0.875
DMSS036,2,Old,-0.660765069719904,2,0.8625
DMSS037,2,Old,-1.06912636680239,2,0.814516129032258
DMSS038,2,Old,-1.10155762234212,2,0.854166666666667
DMSS039,2,Old,-0.395066243421007,2,0.9
DMSS040,2,Old,-0.579989514508033,2,0.8125
DMSS041,2,Old,-0.0704913052020619,2,0.729166666666667
DMSS046,2,Old,-0.0153414029432874,2,0.816666666666667
DMSS050,2,Old,-0.157008373522733,2,0.875
DMSS051,2,Old,-0.0834018275790117,2,0.808333333333333
DMSS052,2,Old,-0.375252404555539,2,0.8875
DMSS053,2,Old,-0.579820705552936,2,0.933333333333333
DMSS054,2,Old,1.05013444427088,2,0.916666666666667
DMSS055,2,Old,0.260306829623524,2,0.883333333333333
DMSS056,2,Old,-0.187830046025694,2,0.845833333333333
DMSS057,2,Old,-0.154077923925787,2,0.8875
DMSS058,2,Old,-0.597078001889739,2,0.866666666666667
DMSS059,2,Old,0.606521569731555,2,0.80625
DMSS061,2,Old,0.608176444469437,2,0.701923076923077
DMSS030,2,Old,0.930187220419773,4,0.766666666666667
DMSS031,2,Old,0.0846678955161319,4,0.833333333333333
DMSS032,2,Old,0.242866579906696,4,0.820652173913043
DMSS036,2,Old,-1.0657125267483,4,0.791666666666667
DMSS037,2,Old,-0.650861487440575,4,0.730612244897959
DMSS038,2,Old,-0.802069846097371,4,0.725
DMSS039,2,Old,-0.0902447423963899,4,0.816666666666667
DMSS040,2,Old,-0.851734728831797,4,0.679166666666667
DMSS041,2,Old,-0.0786754059465064,4,0.6625
DMSS046,2,Old,0.404494834937994,4,0.741666666666667
DMSS050,2,Old,-0.0221693525134548,4,0.795833333333333
DMSS051,2,Old,-1.16661281344568,4,0.7375
DMSS052,2,Old,-0.215302798967256,4,0.7625
DMSS053,2,Old,-0.398245510853901,4,0.870833333333333
DMSS054,2,Old,0.699749150301831,4,0.883333333333333
DMSS055,2,Old,-0.0490032406701395,4,0.820833333333333
DMSS056,2,Old,-0.637324075465597,4,0.8
DMSS057,2,Old,-0.352169309444557,4,0.804166666666667
DMSS058,2,Old,-0.209720650361799,4,0.779166666666667
DMSS059,2,Old,0.812773403964942,4,0.75625
DMSS061,2,Old,-0.515410742852569,4,0.639423076923077
