name,group,groupStr,delayVar,ss,beha
dmss01,1,Young,0.0918483553444874,1,0.954166666666667
dmss02,1,Young,-0.616367454305175,1,0.925
dmss03,1,Young,-0.971413167067932,1,0.904166666666667
dmss06,1,Young,-0.0693980851760834,1,0.829166666666667
dmss07,1,Young,0.570405527596644,1,0.8125
dmss08,1,Young,-0.272181425069318,1,0.9625
dmss11,1,Young,-0.869404739778011,1,0.95
dmss13,1,Young,-0.674876538626214,1,0.9875
dmss14,1,Young,-1.58880955196003,1,0.929166666666667
dmss15,1,Young,-0.270629062055462,1,0.929166666666667
dmss16,1,Young,-0.0284972285732526,1,0.979166666666667
dmss17,1,Young,-1.39411587768145,1,0.9875
dmss19,1,Young,0.26082344615898,1,0.970833333333333
dmss20,1,Young,-0.143005746377881,1,0.841666666666667
dmss21,1,Young,-0.0634300765946594,1,0.904166666666667
dmss22,1,Young,-0.648482227928195,1,0.9375
dmss25,1,Young,0.00421042679010654,1,0.8875
dmss26,1,Young,0.179360191918334,1,0.933333333333333
dmss27,1,Young,0.00471704922275911,1,0.95
dmss29,1,Young,-0.143184689055627,1,0.95
dmss01,1,Young,0.0495467371004437,2,0.920833333333333
dmss02,1,Young,-0.275143258482948,2,0.895833333333333
dmss03,1,Young,-1.42278790279205,2,0.945833333333333
dmss06,1,Young,-0.0365213537988641,2,0.8125
dmss07,1,Young,0.859961898141626,2,0.8125
dmss08,1,Young,0.0845881243987796,2,0.925
dmss11,1,Young,-1.24884643407573,2,0.895833333333333
dmss13,1,Young,-0.0947000684305214,2,0.966666666666667
dmss14,1,Young,-0.641394066406916,2,0.875
dmss15,1,Young,-0.268495845390014,2,0.916666666666667
dmss16,1,Young,0.00663606417964834,2,0.9375
dmss17,1,Young,-1.69391583313268,2,0.925
dmss19,1,Young,0.543068690208747,2,0.895833333333333
dmss20,1,Young,-0.0632202310442224,2,0.75
dmss21,1,Young,-0.119867638438163,2,0.904166666666667
dmss22,1,Young,-0.50310701899537,2,0.916666666666667
dmss25,1,Young,-0.125670438348787,2,0.829166666666667
dmss26,1,Young,-0.445788001185071,2,0.85
dmss27,1,Young,-0.439576907733521,2,0.9
dmss29,1,Young,-0.296395900223531,2,0.85
dmss01,1,Young,0.159335808286306,4,0.845833333333333
dmss02,1,Young,-0.310367750801159,4,0.783333333333333
dmss03,1,Young,-0.643832921991634,4,0.8875
dmss06,1,Young,-0.031717150601451,4,0.683333333333333
dmss07,1,Young,0.715674119469928,4,0.758333333333333
dmss08,1,Young,-0.166789291148485,4,0.891666666666667
dmss11,1,Young,-1.48761141309585,4,0.845833333333333
dmss13,1,Young,-2.21350319116951,4,0.933333333333333
dmss14,1,Young,-0.643519867613731,4,0.8125
dmss15,1,Young,0.0604266091011743,4,0.8875
dmss16,1,Young,-0.117806730920952,4,0.908333333333333
dmss17,1,Young,-2.43058333931761,4,0.95
dmss19,1,Young,-0.369655941286296,4,0.854166666666667
dmss20,1,Young,-0.0616889913218577,4,0.820833333333333
dmss21,1,Young,-0.115032697880742,4,0.8
dmss22,1,Young,-1.95056404655089,4,0.870833333333333
dmss25,1,Young,-0.375977361476527,4,0.779166666666667
dmss26,1,Young,-0.702274835448348,4,0.779166666666667
dmss27,1,Young,-0.213121695273807,4,0.870833333333333
dmss29,1,Young,0.186814396736016,4,0.783333333333333
