name,group,groupStr,load1,load2,load3
DMSS030,2,Old,0.177927251907393,0.262392338945108,0.179348965114822
DMSS031,2,Old,-0.867496501842976,-0.5068123155163,-0.973386381960481
DMSS032,2,Old,-0.100479728443807,-0.849483504583463,-0.329454196560473
DMSS036,2,Old,-0.201331210478625,-0.0817482259628825,-0.165234349717803
DMSS037,2,Old,-0.277713888194604,-0.197938720445799,-0.825574094159201
DMSS038,2,Old,-0.142081408093259,0.145396521406639,-0.485949243840467
DMSS039,2,Old,-0.238394061709937,-0.150167521846272,-0.105475306246685
DMSS040,2,Old,0.0126169231584363,-0.171726021726552,-0.1971081632192
DMSS041,2,Old,-0.396080710470783,-0.437435142449885,-0.420361993010856
DMSS046,2,Old,-0.199788747924502,-0.219506391430549,-0.0366981335061075
DMSS050,2,Old,-0.383019099402921,-0.299438918460569,-0.261893605594294
DMSS051,2,Old,-0.0746570738329807,-0.391575655785869,-0.28281422034908
DMSS052,2,Old,-0.0188473488342082,0.26002429855249,-0.137770650610104
DMSS053,2,Old,-0.361467813916701,-0.118937337361634,-0.417412599021674
DMSS054,2,Old,-0.61648001846895,-0.520356285936175,-0.330304928562148
DMSS055,2,Old,-0.57597917674066,-0.577613340921928,-0.767627840226981
DMSS056,2,Old,-0.593891562103143,-0.261237563059323,-0.408703578760145
DMSS057,2,Old,-0.132147740259722,-0.0825342966526654,-0.00404225272283123
DMSS058,2,Old,-0.369193979779386,-0.274307370770065,-0.540232292919064
DMSS059,2,Old,0.0355423011781364,0.0104979198697428,-0.0811238641466735
DMSS061,2,Old,-0.373508864952804,-0.411603372502868,-0.137244919983508
dmss01,1,Young,0.00616937384076789,-0.112220056353308,-0.0116885996745638
dmss02,1,Young,-0.927951478846877,-0.73853257860395,-0.49092929820977
dmss03,1,Young,-0.321513469547979,-1.04455565397525,-0.708437902906728
dmss06,1,Young,-0.374991773299601,-0.325812808454218,-0.170631256590647
dmss07,1,Young,-0.309860584367673,-0.221393827328787,-0.525084685197771
dmss08,1,Young,-0.500607903215037,-0.372611883993033,0.0095430975762535
dmss11,1,Young,-0.392918923538943,-0.326002267680127,-0.279607066069756
dmss13,1,Young,0.402352192247422,0.24516644909385,0.215259511623151
dmss14,1,Young,-0.302129740998045,-0.103105806560527,-0.148293707711029
dmss15,1,Young,-0.0676494717357514,-0.426387476980766,-0.264065180614039
dmss16,1,Young,-0.0241568277988653,-0.289296897036976,-0.0155840723938547
dmss17,1,Young,-0.250863820227347,0.299460732388698,-0.242272253207249
dmss19,1,Young,0.326808641342829,0.301053041689948,0.400468753303719
dmss20,1,Young,-0.478077115498736,-0.0995108025018549,-0.681135712310282
dmss21,1,Young,-0.205635852530697,-0.331002065369274,-0.105487755175382
dmss22,1,Young,0.0774247903692368,0.00788342545661326,0.0290151345567553
dmss25,1,Young,-0.110647706739272,0.098590820572702,-0.0756818720856767
dmss26,1,Young,-0.257376463867559,-0.283448945478496,-0.117493893955526
dmss27,1,Young,0.423164804502578,0.558908656864728,0.202438606639054
dmss29,1,Young,-0.0735210900077588,0.12821390379859,-0.0707132002653009
