name,group,groupStr,delayVar,ss,beha
DMSS030,2,Old,0.263041348263563,1,0.933333333333333
DMSS031,2,Old,-0.255933572848341,1,0.920833333333333
DMSS032,2,Old,-0.737202347784658,1,0.956521739130435
DMSS036,2,Old,-1.07135126454801,1,0.941666666666667
DMSS037,2,Old,-0.753904134021378,1,0.930612244897959
DMSS038,2,Old,0.0236867428427106,1,0.908333333333333
DMSS039,2,Old,-0.0213836401753208,1,0.983333333333333
DMSS040,2,Old,0.178585919649178,1,0.929166666666667
DMSS041,2,Old,-1.38588340579457,1,0.770833333333333
DMSS046,2,Old,-0.820624709988526,1,0.895833333333333
DMSS050,2,Old,0.0279835266257884,1,0.9625
DMSS051,2,Old,-0.228230544293733,1,0.941666666666667
DMSS052,2,Old,-0.392450987694851,1,0.945833333333333
DMSS053,2,Old,-0.459978525460071,1,0.991666666666667
DMSS054,2,Old,-0.553169694342757,1,0.933333333333333
DMSS055,2,Old,-0.84594912677574,1,0.9625
DMSS056,2,Old,-0.348186303572379,1,0.9125
DMSS057,2,Old,-0.318040337938246,1,0.933333333333333
DMSS058,2,Old,-0.0216616731709511,1,0.879166666666667
DMSS059,2,Old,-0.269503510457542,1,0.8125
DMSS061,2,Old,-0.150603875181759,1,0.745192307692308
DMSS030,2,Old,0.66805537263705,2,0.770833333333333
DMSS031,2,Old,-0.00599736281225295,2,0.845833333333333
DMSS032,2,Old,-0.571840603152117,2,0.875
DMSS036,2,Old,-1.58645675361351,2,0.8625
DMSS037,2,Old,-1.36400717351986,2,0.814516129032258
DMSS038,2,Old,0.066275958722602,2,0.854166666666667
DMSS039,2,Old,-0.00258369466985249,2,0.9
DMSS040,2,Old,-0.0386910739563003,2,0.8125
DMSS041,2,Old,-1.5135380456774,2,0.729166666666667
DMSS046,2,Old,-0.660134682458186,2,0.816666666666667
DMSS050,2,Old,0.139725065221298,2,0.875
DMSS051,2,Old,-0.63335225105411,2,0.808333333333333
DMSS052,2,Old,-0.593566320520641,2,0.8875
DMSS053,2,Old,-1.15917117630328,2,0.933333333333333
DMSS054,2,Old,-0.785589134120303,2,0.916666666666667
DMSS055,2,Old,-0.838815593266127,2,0.883333333333333
DMSS056,2,Old,-0.822737035520678,2,0.845833333333333
DMSS057,2,Old,-0.404120426131256,2,0.8875
DMSS058,2,Old,-0.141727907405578,2,0.866666666666667
DMSS059,2,Old,-0.344878708326274,2,0.80625
DMSS061,2,Old,-1.4330189872887,2,0.701923076923077
DMSS030,2,Old,0.569755532029838,4,0.766666666666667
DMSS031,2,Old,-0.352841404855443,4,0.833333333333333
DMSS032,2,Old,0.00704671890748218,4,0.820652173913043
DMSS036,2,Old,-0.216562062596256,4,0.791666666666667
DMSS037,2,Old,-0.990800045265956,4,0.730612244897959
DMSS038,2,Old,0.339296487552281,4,0.725
DMSS039,2,Old,-0.0979098179430091,4,0.816666666666667
DMSS040,2,Old,0.184067990722274,4,0.679166666666667
DMSS041,2,Old,-1.31973640576825,4,0.6625
DMSS046,2,Old,-0.800385313741634,4,0.741666666666667
DMSS050,2,Old,-0.146352743829416,4,0.795833333333333
DMSS051,2,Old,-0.465053077622027,4,0.7375
DMSS052,2,Old,-0.313784203153611,4,0.7625
DMSS053,2,Old,-0.806300205128628,4,0.870833333333333
DMSS054,2,Old,-0.425886424603436,4,0.883333333333333
DMSS055,2,Old,-0.889635449409179,4,0.820833333333333
DMSS056,2,Old,-1.22724857721269,4,0.8
DMSS057,2,Old,-0.301761731575025,4,0.804166666666667
DMSS058,2,Old,-0.284176439486956,4,0.779166666666667
DMSS059,2,Old,-0.55580823714553,4,0.75625
DMSS061,2,Old,-0.427864006524567,4,0.639423076923077
