beha,var,subj,ss,group,beha_Bnorm
0.954166666666667,1.15299711883396,1,1,1,0.970236058952462
0.925,0.983659367220497,2,1,1,0.961721002255517
0.904166666666667,0.872664238793765,3,1,1,0.956434645449829
0.829166666666667,0.823570808162725,4,1,1,0.939961045055219
0.8125,0.452211597292308,5,1,1,0.936606257612635
0.9625,1.10229072583323,6,1,1,0.973068509708255
0.95,0.873185470666898,7,1,1,0.968904321648314
0.9875,0.619143108536508,8,1,1,0.984145966581465
0.929166666666667,0.842946875295868,9,1,1,0.962842143224458
0.929166666666667,0.44280033732358,10,1,1,0.962842143224458
0.979166666666667,0.236218243556729,11,1,1,0.979779928736335
0.9875,0.602161055023596,12,1,1,0.984145966581465
0.970833333333333,0.656088296899174,13,1,1,0.976199433846709
0.841666666666667,1.53510739596009,14,1,1,0.942529738963875
0.904166666666667,0.557497170206826,15,1,1,0.956434645449829
0.9375,-0.225337730436319,16,1,1,0.965165792761796
0.8875,0.123922912121568,17,1,1,0.952498783405452
0.933333333333333,1.23562617857798,18,1,1,0.963989481699087
0.95,0.376345761590349,19,1,1,0.968904321648314
0.95,0.774114801850883,20,1,1,0.968904321648314
0.933333333333333,0.293047255899174,21,1,2,0.963989481699087
0.920833333333333,0.323358734158322,22,1,2,0.960623670895172
0.956521739130435,0.831341871579847,23,1,2,0.971011874034633
0.941666666666667,0.918020727339218,24,1,2,0.966374332457903
0.930612244897959,0.321216160390512,25,1,2,0.963237099418026
0.908333333333333,0.303699398179513,26,1,2,0.957455068746818
0.983333333333333,1.12956862637201,27,1,2,0.981828539656086
0.929166666666667,-0.0788657079086398,28,1,2,0.962842143224458
0.770833333333333,0.826414932589282,29,1,2,0.928476779051816
0.895833333333333,0.888242967568091,30,1,2,0.954439639781966
0.9625,0.0544405127440923,31,1,2,0.973068509708255
0.941666666666667,0.331280963389777,32,1,2,0.966374332457903
0.945833333333333,1.02211769446809,33,1,2,0.967618962794842
0.991666666666667,2.14477031241319,34,1,2,0.986892084472495
0.9625,1.11668733060077,36,1,2,0.973068509708255
0.9125,0.978629384166255,37,1,2,0.958492407998426
0.933333333333333,0.947148303341175,38,1,2,0.963989481699087
0.879166666666667,0.765249696051179,39,1,2,0.950605050386393
0.8125,-0.0409806476794395,40,1,2,0.936606257612635
0.745192307692308,-0.371102573208931,41,1,2,0.923597063210785
0.920833333333333,1.20576036905729,1,2,1,0.960623670895172
0.895833333333333,0.859162097391066,2,2,1,0.954439639781966
0.945833333333333,0.399058566416953,3,2,1,0.967618962794842
0.8125,1.00942308340739,4,2,1,0.936606257612635
0.8125,0.441344492941211,5,2,1,0.936606257612635
0.925,0.761329198812336,6,2,1,0.961721002255517
0.895833333333333,0.916654861875861,7,2,1,0.954439639781966
0.966666666666667,0.718993929890654,8,2,1,0.974589512105058
0.875,0.942506487107538,9,2,1,0.949673995364581
0.916666666666667,0.523217948287506,10,2,1,0.95954807685707
0.9375,0.379600371975025,11,2,1,0.965165792761796
0.925,0.701921927764669,12,2,1,0.961721002255517
0.895833333333333,0.624938011289217,13,2,1,0.954439639781966
0.75,1.2864715563176,14,2,1,0.92450698032591
0.904166666666667,0.812639987532553,15,2,1,0.956434645449829
0.916666666666667,0.241500651843215,16,2,1,0.95954807685707
0.829166666666667,0.179606592693795,17,2,1,0.939961045055219
0.85,1.4380048114619,18,2,1,0.944271794289954
0.9,0.329077527433685,19,2,1,0.955429878514695
0.85,1.22591323381084,20,2,1,0.944271794289954
0.770833333333333,0.297092544396186,21,2,2,0.928476779051816
0.845833333333333,0.524379104930362,22,2,2,0.943397579815642
0.875,0.66841770510011,23,2,2,0.949673995364581
0.8625,0.802596138610402,24,2,2,0.946936573295582
0.814516129032258,0.204270506967374,25,2,2,0.937008310551804
0.854166666666667,0.298359554775333,26,2,2,0.945152758287007
0.9,1.25476715046818,27,2,2,0.955429878514695
0.8125,-0.0240328415627205,28,2,2,0.936606257612635
0.729166666666667,0.890046943608668,29,2,2,0.920576858207649
0.816666666666667,0.679037545788818,30,2,2,0.937438246813916
0.875,0.0724919617171164,31,2,2,0.949673995364581
0.808333333333333,0.352138166598739,32,2,2,0.935778339075967
0.8875,0.85723949568878,33,2,2,0.952498783405452
0.933333333333333,2.08847492789398,34,2,2,0.963989481699087
0.883333333333333,0.840931801437602,36,2,2,0.951546415145811
0.845833333333333,1.20868284562613,37,2,2,0.943397579815642
0.8875,1.05882587507661,38,2,2,0.952498783405452
0.866666666666667,0.991855707519184,39,2,2,0.947840319799599
0.80625,0.100808864822939,40,2,2,0.935365836365361
0.701923076923077,-0.322876799395065,41,2,2,0.915473760537789
0.845833333333333,1.0665817031083,1,3,1,0.943397579815642
0.783333333333333,0.709581863183364,2,3,1,0.930884570383723
0.8875,0.63661925842311,3,3,1,0.952498783405452
0.683333333333333,0.732147782031108,4,3,1,0.912002336444696
0.758333333333333,0.503477688495417,5,3,1,0.926089261881522
0.891666666666667,1.01455401759464,6,3,1,0.953462913981322
0.845833333333333,0.675110807952553,7,3,1,0.943397579815642
0.933333333333333,0.898586774152102,8,3,1,0.963989481699087
0.8125,0.780715108752182,9,3,1,0.936606257612635
0.8875,0.470286305668898,10,3,1,0.952498783405452
0.908333333333333,0.351204878302803,11,3,1,0.957455068746818
0.95,0.711732079669529,12,3,1,0.968904321648314
0.854166666666667,0.382164415552826,13,3,1,0.945152758287007
0.820833333333333,1.41699674706864,14,3,1,0.938274540854566
0.8,0.764334364932441,15,3,1,0.93413383513027
0.870833333333333,0.280672436762123,16,3,1,0.948752613692887
0.779166666666667,0.323379080256741,17,3,1,0.930079471670358
0.779166666666667,0.991012039795858,18,3,1,0.930079471670358
0.870833333333333,0.361948269359002,19,3,1,0.948752613692887
0.783333333333333,0.862987800095417,20,3,1,0.930884570383723
0.766666666666667,0.0554633068019652,21,3,2,0.927678880815064
0.833333333333333,0.366406901163481,22,3,2,0.940811791944263
0.820652173913043,0.39987186140698,23,3,2,0.938238087428162
0.791666666666667,0.683552382824932,24,3,2,0.932503080738565
0.730612244897959,0.38424972657932,25,3,2,0.920848588321267
0.725,0.383461399304697,26,3,2,0.919794299917438
0.816666666666667,1.2234024166827,27,3,2,0.937438246813916
0.679166666666667,0.129867747667577,28,3,2,0.911224465943322
0.6625,0.483021485886386,29,3,2,0.908111100978148
0.741666666666667,0.774031500969585,30,3,2,0.922931019337604
0.795833333333333,0.0953282382174412,31,3,2,0.933316836555704
0.7375,-0.20826218139833,32,3,2,0.922145108806955
0.7625,0.628932666134234,33,3,2,0.926883087916428
0.870833333333333,2.33094949234341,34,3,2,0.948752613692887
0.820833333333333,0.925271806171967,36,3,2,0.938274540854566
0.8,0.871782099675435,37,3,2,0.93413383513027
0.804166666666667,0.739462519785609,38,3,2,0.93495426877801
0.779166666666667,1.13561606927905,39,3,2,0.930079471670358
0.75625,0.151830496980062,40,3,2,0.925693044493702
0.639423076923077,-0.225056749854762,41,3,2,0.903787926569841
