name,group,groupStr,respVar,ss,beha
DMSS030,2,Old,-0.219896310841715,1,0.933333333333333
DMSS031,2,Old,0.183076324618532,1,0.920833333333333
DMSS032,2,Old,0.799748000530143,1,0.956521739130435
DMSS036,2,Old,0.791324654173309,1,0.941666666666667
DMSS037,2,Old,0.464582851811211,1,0.930612244897959
DMSS038,2,Old,0.270767406853458,1,0.908333333333333
DMSS039,2,Old,0.0604674948630698,1,0.983333333333333
DMSS040,2,Old,0.0614130309304774,1,0.929166666666667
DMSS041,2,Old,-0.11278772906987,1,0.770833333333333
DMSS046,2,Old,1.04988019222828,1,0.895833333333333
DMSS050,2,Old,0.033818728155787,1,0.9625
DMSS051,2,Old,-0.325499543268041,1,0.941666666666667
DMSS052,2,Old,0.300392825320513,1,0.945833333333333
DMSS053,2,Old,0.972546702730666,1,0.991666666666667
DMSS054,2,Old,2.33746893591579,1,0.933333333333333
DMSS055,2,Old,0.297601729393318,1,0.9625
DMSS056,2,Old,0.583102588014042,1,0.9125
DMSS057,2,Old,-0.0149132956026831,1,0.933333333333333
DMSS058,2,Old,-0.0604338128076352,1,0.879166666666667
DMSS059,2,Old,-0.225186707172146,1,0.8125
DMSS061,2,Old,0.103412901536292,1,0.745192307692308
DMSS030,2,Old,0.0330574141413866,2,0.770833333333333
DMSS031,2,Old,0.568211441635826,2,0.845833333333333
DMSS032,2,Old,0.654411493299319,2,0.875
DMSS036,2,Old,0.55458411703683,2,0.8625
DMSS037,2,Old,0.411245272350395,2,0.814516129032258
DMSS038,2,Old,0.151853672086674,2,0.854166666666667
DMSS039,2,Old,0.295329764282906,2,0.9
DMSS040,2,Old,0.166012872273275,2,0.8125
DMSS041,2,Old,0.099036441863408,2,0.729166666666667
DMSS046,2,Old,1.05890087041496,2,0.816666666666667
DMSS050,2,Old,-0.0866206178975784,2,0.875
DMSS051,2,Old,-0.354819448746357,2,0.808333333333333
DMSS052,2,Old,0.268667267173578,2,0.8875
DMSS053,2,Old,0.949033029049501,2,0.933333333333333
DMSS054,2,Old,2.58121983238249,2,0.916666666666667
DMSS055,2,Old,0.108710199965656,2,0.883333333333333
DMSS056,2,Old,0.694630641103271,2,0.845833333333333
DMSS057,2,Old,0.222465135218103,2,0.8875
DMSS058,2,Old,-0.075759255059189,2,0.866666666666667
DMSS059,2,Old,0.0753679452430356,2,0.80625
DMSS061,2,Old,-0.195059732531692,2,0.701923076923077
DMSS030,2,Old,-0.258143475718945,4,0.766666666666667
DMSS031,2,Old,0.420886221028638,4,0.833333333333333
DMSS032,2,Old,0.48721775445285,4,0.820652173913043
DMSS036,2,Old,0.472694404910562,4,0.791666666666667
DMSS037,2,Old,0.344826643192771,4,0.730612244897959
DMSS038,2,Old,0.213568147713483,4,0.725
DMSS039,2,Old,0.241875550124303,4,0.816666666666667
DMSS040,2,Old,0.092964425768127,4,0.679166666666667
DMSS041,2,Old,0.193771093508923,4,0.6625
DMSS046,2,Old,0.537100128506438,4,0.741666666666667
DMSS050,2,Old,0.0642746237037229,4,0.795833333333333
DMSS051,2,Old,-0.651651204741126,4,0.7375
DMSS052,2,Old,0.305107991482113,4,0.7625
DMSS053,2,Old,0.581495739688333,4,0.870833333333333
DMSS054,2,Old,2.2040242140194,4,0.883333333333333
DMSS055,2,Old,0.0808297371928412,4,0.820833333333333
DMSS056,2,Old,0.598293865847485,4,0.8
DMSS057,2,Old,0.295866883575001,4,0.804166666666667
DMSS058,2,Old,0.171325036278614,4,0.779166666666667
DMSS059,2,Old,-0.279881589710759,4,0.75625
DMSS061,2,Old,-0.0336520812115494,4,0.639423076923077
