name,group,groupStr,load1,load2,load3
DMSS030,2,Old,0.184626060935437,0.356230123499624,-0.329421685996449
DMSS031,2,Old,-0.550536603744355,-0.68903682600942,0.465181041199605
DMSS032,2,Old,-0.9282989872946,-1.09850537450709,-1.50728013540157
DMSS036,2,Old,-0.670676460803946,-0.484172900440521,-0.297932504914686
DMSS037,2,Old,-0.426155257075092,-0.752050407504882,-0.134404239241341
DMSS038,2,Old,-0.218764493593291,-0.0948277370697091,0.113596114888839
DMSS039,2,Old,-0.271801281054484,-0.548858342302589,-0.12763777389626
DMSS040,2,Old,-0.487697690839973,-0.37935252160898,0.595839991093433
DMSS041,2,Old,-0.544520265136611,-0.346641191130454,1.12420666069146
DMSS046,2,Old,-1.16278322725301,-1.23091463850005,-1.40888695136771
DMSS050,2,Old,0.0353385924635988,-0.243303281959606,-0.198380519036876
DMSS051,2,Old,-0.331776374629088,-0.312112181206957,-0.200616573317363
DMSS052,2,Old,-1.56704559029099,-1.52241825928981,-1.59918435277675
DMSS053,2,Old,-1.25929571797383,-1.80919084755047,-1.80443043614726
DMSS054,2,Old,-0.304848130442174,-0.306410648332849,-0.0119629234538085
DMSS055,2,Old,-0.824557810040039,-0.711159798420275,-0.775555834613366
DMSS056,2,Old,-0.970753545555402,-0.626429205771304,-0.805919237831012
DMSS057,2,Old,-0.882744895256554,-1.3616084698336,-0.742376193522372
DMSS058,2,Old,-0.269109152567805,-0.737930000521992,-0.592202310012855
DMSS059,2,Old,-1.13921594711789,-1.05708246294733,-1.22669332623483
DMSS061,2,Old,-1.19195237210068,-1.19744098856486,-1.152720536359
dmss01,1,Young,-0.314032630161385,-0.249329491051747,-0.507728011407225
dmss02,1,Young,-0.625599669351326,-1.24922419848614,-0.470686904346464
dmss03,1,Young,-0.586073307808989,-1.33458621557148,-0.740498673732509
dmss06,1,Young,-0.513409581022532,-0.350758124221509,-0.126110407939518
dmss07,1,Young,-0.474869330811024,-0.408193854589568,-0.802462873360459
dmss08,1,Young,-0.503481866084371,-0.186680179217911,-0.177133733209056
dmss11,1,Young,-0.0399936640463545,-0.51350746837805,-0.177346562932915
dmss13,1,Young,-0.107117938139474,0.0283759954396895,-0.20797041856907
dmss14,1,Young,0.577156369684169,0.037367201237856,0.0874750361337242
dmss15,1,Young,-0.601808396687239,0.00896922620888418,0.133027346608647
dmss16,1,Young,-0.336528069769206,-0.156976837874783,0.398024824027059
dmss17,1,Young,0.466865511505859,0.425102564511288,-0.164176290009661
dmss19,1,Young,0.364006113951951,0.0550589173003445,0.0706308829148916
dmss20,1,Young,-0.357766174912321,0.0180143994501562,-0.483340805477094
dmss21,1,Young,-0.0243870395623134,-0.572262634830041,-0.15090892345751
dmss22,1,Young,0.00786040336091239,-0.0981850943287972,-0.0885112119813751
dmss25,1,Young,-0.295698257788903,0.0102813150042874,0.0939405483837099
dmss26,1,Young,-0.228098304027451,-0.231943370445763,-0.267610563072895
dmss27,1,Young,-0.187227696341662,-0.294539265411966,-0.268599902773387
dmss29,1,Young,-0.112095498464159,-0.239315785656722,-0.432456147729873
