name,group,groupStr,respVar,ss,beha
dmss01,1,Young,1.15299711883396,1,0.954166666666667
dmss02,1,Young,0.983659367220497,1,0.925
dmss03,1,Young,0.872664238793765,1,0.904166666666667
dmss06,1,Young,0.823570808162725,1,0.829166666666667
dmss07,1,Young,0.452211597292308,1,0.8125
dmss08,1,Young,1.10229072583323,1,0.9625
dmss11,1,Young,0.873185470666898,1,0.95
dmss13,1,Young,0.619143108536508,1,0.9875
dmss14,1,Young,0.842946875295868,1,0.929166666666667
dmss15,1,Young,0.44280033732358,1,0.929166666666667
dmss16,1,Young,0.236218243556729,1,0.979166666666667
dmss17,1,Young,0.602161055023596,1,0.9875
dmss19,1,Young,0.656088296899174,1,0.970833333333333
dmss20,1,Young,1.53510739596009,1,0.841666666666667
dmss21,1,Young,0.557497170206826,1,0.904166666666667
dmss22,1,Young,-0.225337730436319,1,0.9375
dmss25,1,Young,0.123922912121568,1,0.8875
dmss26,1,Young,1.23562617857798,1,0.933333333333333
dmss27,1,Young,0.376345761590349,1,0.95
dmss29,1,Young,0.774114801850883,1,0.95
dmss01,1,Young,1.20576036905729,2,0.920833333333333
dmss02,1,Young,0.859162097391066,2,0.895833333333333
dmss03,1,Young,0.399058566416953,2,0.945833333333333
dmss06,1,Young,1.00942308340739,2,0.8125
dmss07,1,Young,0.441344492941211,2,0.8125
dmss08,1,Young,0.761329198812336,2,0.925
dmss11,1,Young,0.916654861875861,2,0.895833333333333
dmss13,1,Young,0.718993929890654,2,0.966666666666667
dmss14,1,Young,0.942506487107538,2,0.875
dmss15,1,Young,0.523217948287506,2,0.916666666666667
dmss16,1,Young,0.379600371975025,2,0.9375
dmss17,1,Young,0.701921927764669,2,0.925
dmss19,1,Young,0.624938011289217,2,0.895833333333333
dmss20,1,Young,1.2864715563176,2,0.75
dmss21,1,Young,0.812639987532553,2,0.904166666666667
dmss22,1,Young,0.241500651843215,2,0.916666666666667
dmss25,1,Young,0.179606592693795,2,0.829166666666667
dmss26,1,Young,1.4380048114619,2,0.85
dmss27,1,Young,0.329077527433685,2,0.9
dmss29,1,Young,1.22591323381084,2,0.85
dmss01,1,Young,1.0665817031083,4,0.845833333333333
dmss02,1,Young,0.709581863183364,4,0.783333333333333
dmss03,1,Young,0.63661925842311,4,0.8875
dmss06,1,Young,0.732147782031108,4,0.683333333333333
dmss07,1,Young,0.503477688495417,4,0.758333333333333
dmss08,1,Young,1.01455401759464,4,0.891666666666667
dmss11,1,Young,0.675110807952553,4,0.845833333333333
dmss13,1,Young,0.898586774152102,4,0.933333333333333
dmss14,1,Young,0.780715108752182,4,0.8125
dmss15,1,Young,0.470286305668898,4,0.8875
dmss16,1,Young,0.351204878302803,4,0.908333333333333
dmss17,1,Young,0.711732079669529,4,0.95
dmss19,1,Young,0.382164415552826,4,0.854166666666667
dmss20,1,Young,1.41699674706864,4,0.820833333333333
dmss21,1,Young,0.764334364932441,4,0.8
dmss22,1,Young,0.280672436762123,4,0.870833333333333
dmss25,1,Young,0.323379080256741,4,0.779166666666667
dmss26,1,Young,0.991012039795858,4,0.779166666666667
dmss27,1,Young,0.361948269359002,4,0.870833333333333
dmss29,1,Young,0.862987800095417,4,0.783333333333333
