name,group,groupStr,respVar,ss,beha
DMSS030,2,Old,-0.142603129546417,1,0.933333333333333
DMSS031,2,Old,0.436095271141705,1,0.920833333333333
DMSS032,2,Old,1.12130259141962,1,0.956521739130435
DMSS036,2,Old,1.03516337413995,1,0.941666666666667
DMSS037,2,Old,0.738925289244224,1,0.930612244897959
DMSS038,2,Old,0.304153438148682,1,0.908333333333333
DMSS039,2,Old,0.0915910906224188,1,0.983333333333333
DMSS040,2,Old,0.102648240775458,1,0.929166666666667
DMSS041,2,Old,-0.0650625621779724,1,0.770833333333333
DMSS046,2,Old,1.47323621484341,1,0.895833333333333
DMSS050,2,Old,0.0171121504102824,1,0.9625
DMSS051,2,Old,-0.134143988274334,1,0.941666666666667
DMSS052,2,Old,0.415095143523806,1,0.945833333333333
DMSS053,2,Old,1.11637279565145,1,0.991666666666667
DMSS054,2,Old,2.63871964996214,1,0.933333333333333
DMSS055,2,Old,0.43272536706231,1,0.9625
DMSS056,2,Old,0.714225226410351,1,0.9125
DMSS057,2,Old,0.0398969534059123,1,0.933333333333333
DMSS058,2,Old,0.164588740396631,1,0.879166666666667
DMSS059,2,Old,-0.119063067532013,1,0.8125
DMSS061,2,Old,0.111432476945132,1,0.745192307692308
DMSS030,2,Old,0.0609388208791845,2,0.770833333333333
DMSS031,2,Old,0.799864550679079,2,0.845833333333333
DMSS032,2,Old,0.931112296735252,2,0.875
DMSS036,2,Old,0.831344738743052,2,0.8625
DMSS037,2,Old,0.629667647434442,2,0.814516129032258
DMSS038,2,Old,0.160488656952145,2,0.854166666666667
DMSS039,2,Old,0.242926897687266,2,0.9
DMSS040,2,Old,0.206340204378179,2,0.8125
DMSS041,2,Old,0.108844123889319,2,0.729166666666667
DMSS046,2,Old,1.486163576634,2,0.816666666666667
DMSS050,2,Old,-0.0885755577588486,2,0.875
DMSS051,2,Old,-0.278629110093967,2,0.808333333333333
DMSS052,2,Old,0.371678566176548,2,0.8875
DMSS053,2,Old,1.18309104356666,2,0.933333333333333
DMSS054,2,Old,2.79619002298366,2,0.916666666666667
DMSS055,2,Old,0.0915687514943506,2,0.883333333333333
DMSS056,2,Old,0.807493221601275,2,0.845833333333333
DMSS057,2,Old,0.283421525409772,2,0.8875
DMSS058,2,Old,0.097321429374865,2,0.866666666666667
DMSS059,2,Old,0.0859575761689311,2,0.80625
DMSS061,2,Old,-0.227670434514629,2,0.701923076923077
DMSS030,2,Old,-0.349513643740497,4,0.766666666666667
DMSS031,2,Old,0.677324021200001,4,0.833333333333333
DMSS032,2,Old,0.733040312602776,4,0.820652173913043
DMSS036,2,Old,0.722581298360623,4,0.791666666666667
DMSS037,2,Old,0.582240368392251,4,0.730612244897959
DMSS038,2,Old,0.200974934975662,4,0.725
DMSS039,2,Old,0.271472550839451,4,0.816666666666667
DMSS040,2,Old,0.194398270991752,4,0.679166666666667
DMSS041,2,Old,0.193228378574398,4,0.6625
DMSS046,2,Old,0.778615656582954,4,0.741666666666667
DMSS050,2,Old,0.0423239966177252,4,0.795833333333333
DMSS051,2,Old,-0.60191817358336,4,0.7375
DMSS052,2,Old,0.429077448804517,4,0.7625
DMSS053,2,Old,0.812879959133524,4,0.870833333333333
DMSS054,2,Old,2.46682979781991,4,0.883333333333333
DMSS055,2,Old,0.216525194193013,4,0.820833333333333
DMSS056,2,Old,0.724308922150123,4,0.8
DMSS057,2,Old,0.396561968189836,4,0.804166666666667
DMSS058,2,Old,0.301105905797603,4,0.779166666666667
DMSS059,2,Old,-0.114433043225466,4,0.75625
DMSS061,2,Old,-0.0587358860289498,4,0.639423076923077
