name,group,groupStr,load1,load2,load3
DMSS030,2,Old,0.215355085668837,0.260661235336814,0.0962766420176081
DMSS031,2,Old,-0.729160669107054,-0.459999784125036,-0.794582105746259
DMSS032,2,Old,-0.197766175770244,-0.845264038789317,-0.537633452755242
DMSS036,2,Old,-0.177103631708568,-0.111442163970752,-0.144741312227022
DMSS037,2,Old,-0.310587452966734,-0.191703198734674,-0.706865626430217
DMSS038,2,Old,-0.173065079296993,0.0326456965746416,-0.497544195447286
DMSS039,2,Old,-0.268393635168087,-0.213853780523995,-0.0942271592116193
DMSS040,2,Old,-0.0193559312578637,-0.123735997532419,-0.125505578253478
DMSS041,2,Old,-0.553255099360198,-0.532166936123355,-0.474110854492811
DMSS046,2,Old,-0.247002066739082,-0.379000576925015,-0.15386744858703
DMSS050,2,Old,-0.375429627558844,-0.32624116254035,-0.263342872115153
DMSS051,2,Old,-0.0103916378528744,-0.266514850335486,-0.295450168404483
DMSS052,2,Old,-0.217382715575997,0.0246242589759699,-0.270781242026326
DMSS053,2,Old,-0.401019576235824,-0.272466342297703,-0.542044899187184
DMSS054,2,Old,-0.496134556862629,-0.455919421180414,-0.325646869290389
DMSS055,2,Old,-0.565147117910743,-0.532632414698916,-0.721475973251425
DMSS056,2,Old,-0.5424900015352,-0.306658144071842,-0.652625983683851
DMSS057,2,Old,-0.123270197381159,-0.121203059779264,-0.124378640789917
DMSS058,2,Old,-0.2044533151566,-0.245474380030478,-0.398660179117499
DMSS059,2,Old,-0.0557414401206932,-0.0729937238675822,-0.159697697970342
DMSS061,2,Old,-0.475137819441927,-0.491098211615763,-0.314086445771131
dmss01,1,Young,-0.136284859744017,-0.185556353444063,-0.110841359021365
dmss02,1,Young,-0.825404206570571,-0.640477394982253,-0.417404623586296
dmss03,1,Young,-0.31998134370059,-0.823432456516651,-0.661238322974345
dmss06,1,Young,-0.395450693710074,-0.373619640151566,-0.197932412345808
dmss07,1,Young,-0.362212699134496,-0.289616716925361,-0.805711783802129
dmss08,1,Young,-0.464029971472633,-0.237763441526434,0.00533002747431876
dmss11,1,Young,-0.334263810906987,-0.191746268528269,-0.157931568102175
dmss13,1,Young,0.305554426852745,0.308465417235014,0.146100931961059
dmss14,1,Young,-0.115835927804572,-0.0290344972956136,-0.153717608213113
dmss15,1,Young,-0.102060753123603,-0.332226493295421,-0.275112794940989
dmss16,1,Young,0.00749063724294868,-0.159737729499283,0.168567815335829
dmss17,1,Young,-0.130684948562709,0.292537377115644,-0.17446228908354
dmss19,1,Young,0.351652319396273,0.272543604920503,0.312947760091616
dmss20,1,Young,-0.499075280570455,-0.0795576504196191,-0.578548789426442
dmss21,1,Young,-0.186430865530963,-0.353278306527979,-0.146946133450307
dmss22,1,Young,0.0612550046124573,0.00181749250659476,0.069521822711068
dmss25,1,Young,-0.145208462990511,0.111694114426122,-0.0111829370935742
dmss26,1,Young,-0.426182400753676,-0.33226427071775,-0.122035230617901
dmss27,1,Young,0.275890510113383,0.466573186233991,0.0644076037463851
dmss29,1,Young,-0.00845828986859915,0.109504102785883,-0.116797484074881
