name,group,groupStr,respVar,ss,beha
dmss01,1,Young,0.612562333815238,1,0.954166666666667
dmss02,1,Young,0.458312222971177,1,0.925
dmss03,1,Young,1.30168482975976,1,0.904166666666667
dmss06,1,Young,0.852197564734336,1,0.829166666666667
dmss07,1,Young,0.262694179125154,1,0.8125
dmss08,1,Young,0.936967397884747,1,0.9625
dmss11,1,Young,0.737913557815281,1,0.95
dmss13,1,Young,0.710136831871387,1,0.9875
dmss14,1,Young,0.75669846730352,1,0.929166666666667
dmss15,1,Young,0.198543956586519,1,0.929166666666667
dmss16,1,Young,0.0752562897013548,1,0.979166666666667
dmss17,1,Young,0.279652234509122,1,0.9875
dmss19,1,Young,0.237809124000111,1,0.970833333333333
dmss20,1,Young,0.726651153933115,1,0.841666666666667
dmss21,1,Young,0.438043015838659,1,0.904166666666667
dmss22,1,Young,0.0550721067889726,1,0.9375
dmss25,1,Young,0.123566883970776,1,0.8875
dmss26,1,Young,0.738744661580313,1,0.933333333333333
dmss27,1,Young,0.430296182984768,1,0.95
dmss29,1,Young,0.626043094574554,1,0.95
dmss01,1,Young,0.601751896368179,2,0.920833333333333
dmss02,1,Young,0.521926084681894,2,0.895833333333333
dmss03,1,Young,0.996948066612384,2,0.945833333333333
dmss06,1,Young,0.697912174699414,2,0.8125
dmss07,1,Young,0.329695947521477,2,0.8125
dmss08,1,Young,1.05442160089817,2,0.925
dmss11,1,Young,0.554440221801225,2,0.895833333333333
dmss13,1,Young,0.312039660404857,2,0.966666666666667
dmss14,1,Young,0.898563362445861,2,0.875
dmss15,1,Young,-0.0163048558808302,2,0.916666666666667
dmss16,1,Young,0.214591885439971,2,0.9375
dmss17,1,Young,0.363994773279695,2,0.925
dmss19,1,Young,0.502505796724191,2,0.895833333333333
dmss20,1,Young,0.373010987061938,2,0.75
dmss21,1,Young,0.339111272984486,2,0.904166666666667
dmss22,1,Young,0.207244095206943,2,0.916666666666667
dmss25,1,Young,0.0933544602268281,2,0.829166666666667
dmss26,1,Young,-0.166183495690249,2,0.85
dmss27,1,Young,0.171161326092507,2,0.9
dmss29,1,Young,0.637367169501917,2,0.85
dmss01,1,Young,0.583539100612484,4,0.845833333333333
dmss02,1,Young,0.221202920311445,4,0.783333333333333
dmss03,1,Young,0.47064488731197,4,0.8875
dmss06,1,Young,0.554286208576921,4,0.683333333333333
dmss07,1,Young,0.271097729834988,4,0.758333333333333
dmss08,1,Young,0.824933742499578,4,0.891666666666667
dmss11,1,Young,0.215681248287807,4,0.845833333333333
dmss13,1,Young,0.354652363143391,4,0.933333333333333
dmss14,1,Young,0.751047401249702,4,0.8125
dmss15,1,Young,0.324513867611901,4,0.8875
dmss16,1,Young,-0.0145488914675943,4,0.908333333333333
dmss17,1,Young,0.275117790207967,4,0.95
dmss19,1,Young,0.475468826302275,4,0.854166666666667
dmss20,1,Young,0.770861086905134,4,0.820833333333333
dmss21,1,Young,0.18453460865382,4,0.8
dmss22,1,Young,0.280457298427754,4,0.870833333333333
dmss25,1,Young,0.0885987698042852,4,0.779166666666667
dmss26,1,Young,-0.0413079331737497,4,0.779166666666667
dmss27,1,Young,0.0344156610522479,4,0.870833333333333
dmss29,1,Young,0.279948275845574,4,0.783333333333333
