name,group,groupStr,load1,load2,load3
DMSS030,2,Old,0.210934510329845,0.023964946114106,-0.161271225686285
DMSS031,2,Old,-0.326536230082586,-0.565972800368875,-0.162169805803257
DMSS032,2,Old,-0.494912369788357,-0.934169468582952,-0.881032392891093
DMSS036,2,Old,-0.335193087540858,-0.685137103276101,-0.499478349962221
DMSS037,2,Old,-0.271360015917075,-0.247138627752043,-0.187789758268161
DMSS038,2,Old,-0.472491483999945,-0.166429374913812,-0.325088804382807
DMSS039,2,Old,-0.202470760857407,-0.190549168971784,-0.266420617820472
DMSS040,2,Old,-0.0545885168608088,-0.00668274700454036,-0.0897136214081627
DMSS041,2,Old,-0.382410465406947,-0.343669468752826,-0.464004090584764
DMSS046,2,Old,-0.580837401830955,-0.689854405760426,-0.797010911750855
DMSS050,2,Old,-0.0195253920963137,-0.010921884170521,-0.193948722584333
DMSS051,2,Old,0.0954168499873867,-0.217773382850641,-0.0293152823138767
DMSS052,2,Old,-0.429210622669706,-0.675984967553566,-0.645077959026588
DMSS053,2,Old,-0.353505990781992,-0.955177286066328,-0.401552897953149
DMSS054,2,Old,-0.143443186404323,-0.380729626707644,-0.211836477057495
DMSS055,2,Old,0.0453531457217969,0.280198426616474,-0.285101096509742
DMSS056,2,Old,-0.293952186102553,-0.27457406850311,-0.287305939698949
DMSS057,2,Old,-0.225869605602749,-0.333520371425024,-0.380206184783172
DMSS058,2,Old,-0.682938782653699,-0.669263995507897,-0.228713413146227
DMSS059,2,Old,-0.72841071998951,-0.520846075041764,-0.725065958946914
DMSS061,2,Old,-0.24973728940489,-0.200322932310844,-0.365368598208002
dmss01,1,Young,0.0867702022100753,-0.0908034083417312,-0.0309097347618277
dmss02,1,Young,-0.625085817340629,-0.299115576504877,-0.373867040571856
dmss03,1,Young,-0.71898411108539,-0.984047420896392,-0.869815747817689
dmss06,1,Young,-0.126149897257764,-0.240827548088295,-0.271628740084127
dmss07,1,Young,-0.114675906991675,0.0535908883782568,-0.237230837060946
dmss08,1,Young,-0.17856997113891,-0.301699157430914,-0.175838700318278
dmss11,1,Young,-0.353531885285468,-0.538205664503744,-0.267514810062726
dmss13,1,Young,-0.312985129974833,-0.571281006070966,-0.700022526844921
dmss14,1,Young,-0.0848696065595688,-0.159489399449188,-0.301963273503234
dmss15,1,Young,-0.281858090187179,-0.126279846288271,-0.427487588311466
dmss16,1,Young,0.048970495223086,0.051294363651881,0.217929785897851
dmss17,1,Young,-0.0196666253833828,-0.446938847764578,-0.897957222404801
dmss19,1,Young,0.270618807839681,0.00661176400647345,-0.616120028225573
dmss20,1,Young,0.00877710389991183,-0.00981745971365564,-0.237131178154174
dmss21,1,Young,-0.034489110467584,-0.245087506104622,-0.0563338039428299
dmss22,1,Young,-0.128081080061036,-0.070223998379909,-0.477134137819244
dmss25,1,Young,-0.153152719431111,-0.110133718086107,-0.00230010728993744
dmss26,1,Young,-0.414275881212354,-0.537017700047689,-0.442385911730147
dmss27,1,Young,-0.175109567306343,-0.137583405878404,-0.289999578448282
dmss29,1,Young,-0.0686664147658997,-0.0194526648021737,-0.0908317704517688
