name,group,groupStr,load1,load2,load3
DMSS030,2,Old,0.185327246052573,0.0063794101449311,-0.211393614294736
DMSS031,2,Old,-0.326984219169753,-0.71336586537857,-0.167709973680331
DMSS032,2,Old,-0.557595108636365,-1.10203018475679,-0.981997670158816
DMSS036,2,Old,-0.294691985670034,-0.847791875873323,-0.475648135626125
DMSS037,2,Old,-0.100686558720833,-0.262047996093443,-0.164213165238869
DMSS038,2,Old,-0.424304844153939,-0.165860706896468,-0.297623658211793
DMSS039,2,Old,-0.117776754874002,-0.186182121580562,-0.175462552430458
DMSS040,2,Old,-0.0255190098626149,0.0622324492196437,-0.066470940947214
DMSS041,2,Old,-0.255244461270334,-0.188286836172838,-0.33668453515009
DMSS046,2,Old,-0.678951199830777,-0.816381688313554,-0.778840853048445
DMSS050,2,Old,-0.0965216700164678,-0.038269358326569,-0.234178666355094
DMSS051,2,Old,0.217889512929638,-0.297756493126667,-0.0291813905470788
DMSS052,2,Old,-0.432477119897186,-0.663367991768343,-0.577138366698677
DMSS053,2,Old,-0.30341219549356,-0.904125970922435,-0.257210214868485
DMSS054,2,Old,-0.0707301098480665,-0.41911266951281,-0.185039896121665
DMSS055,2,Old,0.125650669442174,0.412338565577081,-0.324465858372276
DMSS056,2,Old,-0.232909465268686,-0.258646613911191,-0.230395660689734
DMSS057,2,Old,-0.171011956621438,-0.29278788456382,-0.352248650383787
DMSS058,2,Old,-0.743218466358712,-0.82630581882104,-0.132725134336627
DMSS059,2,Old,-0.683555193065705,-0.505202274032923,-0.787025791261635
DMSS061,2,Old,-0.274193724019861,-0.0969666374291834,-0.411056150111857
dmss01,1,Young,0.100816147093939,-0.0499208439360777,-0.0380042567909592
dmss02,1,Young,-0.534481305517955,-0.21575951558253,-0.26576553880949
dmss03,1,Young,-0.549760931991473,-0.779940501156385,-0.71855801108645
dmss06,1,Young,-0.112327978386335,-0.136344594698101,-0.28347385459414
dmss07,1,Young,-0.125368537743524,0.0731696700899048,-0.0567363526424809
dmss08,1,Young,-0.117551444675159,-0.277024864362516,-0.195757090596539
dmss11,1,Young,-0.167827498420922,-0.328053664896737,-0.386862833141325
dmss13,1,Young,-0.253355594811624,-0.547139476090501,-0.509672283165593
dmss14,1,Young,-0.175843430685754,-0.197973944693471,-0.321945894199062
dmss15,1,Young,-0.247740673587884,-0.0700723343128468,-0.449300401593101
dmss16,1,Young,0.0749795475807649,0.0643308240387077,0.238146294618019
dmss17,1,Young,0.0648668441052686,-0.42100237472096,-0.856846053743472
dmss19,1,Young,0.274989966840064,0.0845738274858311,-0.426420652328243
dmss20,1,Young,0.0127709297579553,0.0172364871643844,-0.205650677594567
dmss21,1,Young,-0.0238765802812458,-0.242613736234182,-0.116573992171233
dmss22,1,Young,-0.17631151402239,-0.0741246655579297,-0.478770791543263
dmss25,1,Young,-0.145541671268892,0.00582310444915827,0.0323034193389173
dmss26,1,Young,-0.396055691272619,-0.199933021095101,-0.411608397314869
dmss27,1,Young,0.0151260027941702,-0.13588265398247,-0.308954887201877
dmss29,1,Young,-0.0827726950814457,-0.0119958449922684,-0.0192543153376329
