beha,var,subj,ss,group,beha_Bnorm
0.954166666666667,1.13869333402421,1,1,1,0.970175962257478
0.925,1.08506173245544,2,1,1,0.961718122104916
0.904166666666667,0.836694743575771,3,1,1,0.9564732718493
0.829166666666667,0.865712644195265,4,1,1,0.940150091967862
0.8125,0.49007634884452,5,1,1,0.936828988937385
0.9625,1.0968097266602,6,1,1,0.97299265494076
0.95,0.926859313287461,7,1,1,0.968852256287683
0.9875,0.692841157014786,8,1,1,0.984031056254403
0.929166666666667,1.03242255191019,9,1,1,0.962830995864742
0.929166666666667,0.524212176176215,10,1,1,0.962830995864742
0.979166666666667,0.29634987385702,11,1,1,0.97967532581775
0.9875,0.653462672526651,12,1,1,0.984031056254403
0.970833333333333,0.602591562309876,13,1,1,0.976108508962518
0.841666666666667,1.5547723884934,14,1,1,0.94269360431168
0.904166666666667,0.632934796319811,15,1,1,0.9564732718493
0.9375,-0.241331445012749,16,1,1,0.965138173049478
0.8875,0.114581576052235,17,1,1,0.952570722423167
0.933333333333333,1.185128487375,18,1,1,0.963970086051883
0.95,0.375389337012495,19,1,1,0.968852256287683
0.95,0.847259920761524,20,1,1,0.968852256287683
0.933333333333333,0.34344813602077,21,1,2,0.963970086051883
0.920833333333333,0.46730796436798,22,1,2,0.960629072810959
0.956521739130435,0.924197706627681,23,1,2,0.970947276460484
0.941666666666667,0.95174517946928,24,1,2,0.966338519841875
0.930612244897959,0.452114852364771,25,1,2,0.963223088023762
0.908333333333333,0.396337145141911,26,1,2,0.957485378303391
0.983333333333333,1.15530459960078,27,1,2,0.981718121931733
0.929166666666667,-0.00932431983912976,28,1,2,0.962830995864742
0.770833333333333,1.04641890339989,29,1,2,0.928784458472606
0.895833333333333,1.02180483156204,30,1,2,0.954494914572728
0.9625,0.0469699337858798,31,1,2,0.97299265494076
0.941666666666667,0.354162467999297,32,1,2,0.966338519841875
0.945833333333333,1.08746056098397,33,1,2,0.967574997578213
0.991666666666667,2.22035332891349,34,1,2,0.98677525434568
0.933333333333333,2.25257517816292,35,1,2,0.963970086051883
0.9625,1.19887989478544,36,1,2,0.97299265494076
0.9125,1.07841397353803,37,1,2,0.958514406871778
0.933333333333333,1.08624764423304,38,1,2,0.963970086051883
0.879166666666667,1.01851120523306,39,1,2,0.950693667458023
0.8125,0.0376224559289892,40,1,2,0.936828988937385
0.745192307692308,-0.282579827978013,41,1,2,0.923957707318025
0.920833333333333,1.19255885387604,1,2,1,0.960629072810959
0.895833333333333,0.947812169908975,2,2,1,0.954494914572728
0.945833333333333,0.40959319504116,3,2,1,0.967574997578213
0.8125,0.989384229369586,4,2,1,0.936828988937385
0.8125,0.514093753388933,5,2,1,0.936828988937385
0.925,0.81478213080758,6,2,1,0.961718122104916
0.895833333333333,1.00303385193603,7,2,1,0.954494914572728
0.966666666666667,0.925213708230132,8,2,1,0.974506006179803
0.875,1.10352858376815,9,2,1,0.949770956584271
0.916666666666667,0.579544504071605,10,2,1,0.959561772577168
0.9375,0.429048093197515,11,2,1,0.965138173049478
0.925,0.797139522916651,12,2,1,0.961718122104916
0.895833333333333,0.585636076734459,13,2,1,0.954494914572728
0.75,1.34488813651547,14,2,1,0.924857646365868
0.904166666666667,0.933447108911412,15,2,1,0.9564732718493
0.916666666666667,0.240890898150192,16,2,1,0.959561772577168
0.829166666666667,0.167957399381296,17,2,1,0.940150091967862
0.85,1.3994521158122,18,2,1,0.944418903983773
0.9,0.38076652279823,19,2,1,0.955476826902325
0.85,1.28306291368145,20,2,1,0.944418903983773
0.770833333333333,0.309788819383034,21,2,2,0.928784458472606
0.845833333333333,0.659031313361366,22,2,2,0.943553064421943
0.875,0.764764817575441,23,2,2,0.949770956584271
0.8625,0.812046057792626,24,2,2,0.947058589203241
0.814516129032258,0.334266608409056,25,2,2,0.937226959649418
0.854166666666667,0.397600477661154,26,2,2,0.945291498484327
0.9,1.27558702297034,27,2,2,0.955476826902325
0.8125,0.0411835499473391,28,2,2,0.936828988937385
0.729166666666667,1.05586791939471,29,2,2,0.920970935951146
0.816666666666667,0.815821284214007,30,2,2,0.937652543935743
0.875,0.0842170279129857,31,2,2,0.949770956584271
0.808333333333333,0.419878140034944,32,2,2,0.936009514144165
0.8875,0.890015076445149,33,2,2,0.952570722423167
0.933333333333333,2.16103050744933,34,2,2,0.963970086051883
0.916666666666667,2.11456157396027,35,2,2,0.959561772577168
0.883333333333333,0.945164510227753,36,2,2,0.951626691500835
0.845833333333333,1.28669577506141,37,2,2,0.943553064421943
0.8875,1.1280488352199,38,2,2,0.952570722423167
0.866666666666667,1.24434011325137,39,2,2,0.947953980209921
0.80625,0.158483359370028,40,2,2,0.935601237035816
0.701923076923077,-0.250601893900463,41,2,2,0.915925354049835
0.845833333333333,1.07200715066967,1,3,1,0.943553064421943
0.783333333333333,0.801316714108215,2,3,1,0.931166635809795
0.8875,0.598702821831452,3,3,1,0.952570722423167
0.683333333333333,0.793711015874651,4,3,1,0.912493729082125
0.758333333333333,0.492162139992035,5,3,1,0.926422685779053
0.891666666666667,1.01715768766549,6,3,1,0.953526519088086
0.845833333333333,0.787342905034829,7,3,1,0.943553064421943
0.933333333333333,0.969657153616014,8,3,1,0.963970086051883
0.8125,0.927552668864137,9,3,1,0.936828988937385
0.8875,0.502351908741817,10,3,1,0.952570722423167
0.908333333333333,0.427774046725032,11,3,1,0.957485378303391
0.95,0.840591098087795,12,3,1,0.968852256287683
0.854166666666667,0.318329072087809,13,3,1,0.945291498484327
0.820833333333333,1.45126125571056,14,3,1,0.938480412827626
0.8,0.878874729989482,15,3,1,0.934381928266896
0.870833333333333,0.261191193096908,16,3,1,0.948857922625471
0.779166666666667,0.388568038836662,17,3,1,0.930370061428744
0.779166666666667,1.04302202379539,18,3,1,0.930370061428744
0.870833333333333,0.40959112317558,19,3,1,0.948857922625471
0.783333333333333,0.971500164651394,20,3,1,0.931166635809795
0.766666666666667,0.0621745660404454,21,3,2,0.927995126563979
0.833333333333333,0.533165580688136,22,3,2,0.940992437995793
0.820652173913043,0.462975680201456,23,3,2,0.938444325530325
0.791666666666667,0.678778421082127,24,3,2,0.932768136006341
0.730612244897959,0.448528463965811,25,3,2,0.921239638791366
0.725,0.450276589331812,26,3,2,0.92019711655678
0.816666666666667,1.25314783636357,27,3,2,0.937652543935743
0.679166666666667,0.20426754023409,28,3,2,0.911724846365051
0.6625,0.679010702150376,29,3,2,0.90864769596275
0.741666666666667,0.879027227450324,30,3,2,0.923298995527597
0.795833333333333,0.0828106564414177,31,3,2,0.933573405002712
0.7375,-0.168763531441663,32,3,2,0.922521766832679
0.7625,0.777261099328947,33,3,2,0.927207914990863
0.870833333333333,2.42121280350525,34,3,2,0.948857922625471
0.883333333333333,1.86968670836372,35,3,2,0.951626691500835
0.820833333333333,1.01298962026361,36,3,2,0.938480412827626
0.8,0.955037842295107,37,3,2,0.934381928266896
0.804166666666667,0.902388427433157,38,3,2,0.935193897619575
0.779166666666667,1.38869959296714,39,3,2,0.930370061428744
0.75625,0.218130793304009,40,3,2,0.926030772770824
0.639423076923077,-0.214569710569137,41,3,2,0.904375412183737
