name,group,groupStr,delayVar,ss,beha
DMSS030,2,Old,-0.183065271519815,1,0.933333333333333
DMSS031,2,Old,-0.673124647944939,1,0.920833333333333
DMSS032,2,Old,-0.692101833821344,1,0.956521739130435
DMSS036,2,Old,-0.350821814984474,1,0.941666666666667
DMSS037,2,Old,-0.0894659519590983,1,0.930612244897959
DMSS038,2,Old,-0.0885542740855667,1,0.908333333333333
DMSS039,2,Old,-0.305335758060398,1,0.983333333333333
DMSS040,2,Old,-0.0918370343805013,1,0.929166666666667
DMSS041,2,Old,-0.432358652266038,1,0.770833333333333
DMSS046,2,Old,-0.715484531211921,1,0.895833333333333
DMSS050,2,Old,0.0435505256606455,1,0.9625
DMSS051,2,Old,0.23324715356768,1,0.941666666666667
DMSS052,2,Old,-0.421402135767021,1,0.945833333333333
DMSS053,2,Old,0.0453993658745141,1,0.991666666666667
DMSS054,2,Old,-0.428794976482234,1,0.933333333333333
DMSS055,2,Old,0.165676577394734,1,0.9625
DMSS056,2,Old,-0.237143820676076,1,0.9125
DMSS057,2,Old,-0.0402075775401375,1,0.933333333333333
DMSS058,2,Old,-1.13809290464683,1,0.879166666666667
DMSS059,2,Old,-0.449257821094671,1,0.8125
DMSS061,2,Old,-0.308230107084279,1,0.745192307692308
DMSS030,2,Old,-0.293582208835688,2,0.770833333333333
DMSS031,2,Old,-1.29008013642956,2,0.845833333333333
DMSS032,2,Old,-0.826348174819434,2,0.875
DMSS036,2,Old,-1.77985515601912,2,0.8625
DMSS037,2,Old,-0.353478556479547,2,0.814516129032258
DMSS038,2,Old,0.287317549988133,2,0.854166666666667
DMSS039,2,Old,-0.0368801821151063,2,0.9
DMSS040,2,Old,0.114986590191831,2,0.8125
DMSS041,2,Old,-0.100040803972693,2,0.729166666666667
DMSS046,2,Old,-1.11962709644192,2,0.816666666666667
DMSS050,2,Old,0.0561487326967474,2,0.875
DMSS051,2,Old,0.0484101199161124,2,0.808333333333333
DMSS052,2,Old,-0.201591767947492,2,0.8875
DMSS053,2,Old,0.209188987472229,2,0.933333333333333
DMSS054,2,Old,-0.39566722299306,2,0.916666666666667
DMSS055,2,Old,0.483687012675285,2,0.883333333333333
DMSS056,2,Old,-0.171632586720231,2,0.845833333333333
DMSS057,2,Old,-0.17838036308747,2,0.8875
DMSS058,2,Old,-1.3415287439521,2,0.866666666666667
DMSS059,2,Old,-0.504821369684256,2,0.80625
DMSS061,2,Old,-0.194059214759764,2,0.701923076923077
DMSS030,2,Old,-0.201358313881387,4,0.766666666666667
DMSS031,2,Old,-0.453488855192113,4,0.833333333333333
DMSS032,2,Old,-0.68036661833806,4,0.820652173913043
DMSS036,2,Old,-0.227774888452267,4,0.791666666666667
DMSS037,2,Old,-0.25908439885532,4,0.730612244897959
DMSS038,2,Old,-0.461747586332379,4,0.725
DMSS039,2,Old,-0.0599494568746695,4,0.816666666666667
DMSS040,2,Old,0.202100886105273,4,0.679166666666667
DMSS041,2,Old,-1.04240983547423,4,0.6625
DMSS046,2,Old,-1.75200626015602,4,0.741666666666667
DMSS050,2,Old,-0.179662203186122,4,0.795833333333333
DMSS051,2,Old,-0.100224632849011,4,0.7375
DMSS052,2,Old,-0.00442353488279939,4,0.7625
DMSS053,2,Old,0.601966447329898,4,0.870833333333333
DMSS054,2,Old,-0.059740088542007,4,0.883333333333333
DMSS055,2,Old,-0.373867830799409,4,0.820833333333333
DMSS056,2,Old,-0.00889021757186093,4,0.8
DMSS057,2,Old,-0.139926608925715,4,0.804166666666667
DMSS058,2,Old,-0.181375526790112,4,0.779166666666667
DMSS059,2,Old,-0.583883793689356,4,0.75625
DMSS061,2,Old,-0.477710813620392,4,0.639423076923077
