name,group,groupStr,load1,load2,load3
DMSS030,2,Old,-0.559039902632649,-0.685820347549955,-0.943405196168493
DMSS031,2,Old,-1.87240178791782,-1.39166873857709,-1.62762038666958
DMSS032,2,Old,0.34638393637522,0.140507829685376,-0.0783748952308653
DMSS036,2,Old,-0.218241887232176,-0.0619949949836754,-0.429180419335652
DMSS037,2,Old,-0.868231000838197,-1.19789111411135,-1.54010403740469
DMSS038,2,Old,-1.63152304414815,-1.47664447646928,-1.44477972691787
DMSS039,2,Old,-0.935996026720462,-0.388756396213598,-0.562456480983709
DMSS040,2,Old,-1.1185854930112,-0.961830043568581,-0.619631104491082
DMSS041,2,Old,-2.97388917910795,-2.85746708717708,-2.39766057328309
DMSS046,2,Old,-1.0921349474122,-0.614878315499942,-0.836800338591387
DMSS050,2,Old,-0.551977335153072,-0.562335697811551,-0.586768301198008
DMSS051,2,Old,-0.696697314673047,-0.661489429868054,-0.868889342522385
DMSS052,2,Old,-1.37656267807033,-0.794941996521727,-1.44966810305886
DMSS053,2,Old,0.524181785250446,0.475590277806413,0.631513959622421
DMSS054,2,Old,0.572029786406801,0.479200730431422,0.111469447068376
DMSS055,2,Old,0.586546317163681,0.841838163843071,0.207476231960081
DMSS056,2,Old,-0.208391356845025,-0.16116495978527,-0.717774093209233
DMSS057,2,Old,-0.91889763811715,-1.15402438385748,-1.06543338106245
DMSS058,2,Old,-1.7735223951633,-1.33980811685778,-1.12115832725844
DMSS059,2,Old,-0.71436625782448,-0.749111090597718,-0.786950271113387
DMSS061,2,Old,-2.21286455882463,-2.62700732872998,-2.17811893527117
dmss01,1,Young,-0.736310271372302,-0.856206647459989,-1.35623029519977
dmss02,1,Young,-0.832607502351143,-0.654710327303912,-0.725580382775944
dmss03,1,Young,-0.422192109981774,-0.245120815307464,-0.590587305927473
dmss06,1,Young,-0.149772747741907,-0.0633338720328494,-0.249272587843517
dmss07,1,Young,0.318796158318442,0.102012782988486,0.0206455371812222
dmss08,1,Young,0.442486178063504,0.506086506437318,0.592339189861059
dmss11,1,Young,1.14107654859786,1.18999647230645,1.25625619764085
dmss13,1,Young,-0.371236286170155,-0.100799336089375,-0.401610055848065
dmss14,1,Young,-0.346843998599182,-0.711224892514244,-1.10723125363648
dmss15,1,Young,-0.337414035001078,0.00503307431133191,-0.53625955956953
dmss16,1,Young,-0.152040773153898,-0.459314369547824,0.028444683521692
dmss17,1,Young,-0.387174803064837,-0.203381845574104,-0.820683254408308
dmss19,1,Young,1.23749218246849,1.01578684551948,0.613904490906025
dmss20,1,Young,0.0905689672913224,-0.0498921295968459,-0.190326582719419
dmss21,1,Young,-0.0967750508900896,-0.606541633193308,-0.361580307707103
dmss22,1,Young,-0.225076149731193,-0.408323158130472,-0.388833573254567
dmss25,1,Young,-0.0625080569827001,-0.240849435309943,0.321912479657402
dmss26,1,Young,0.684978790478122,0.605778158208257,0.55974809413409
dmss27,1,Young,0.545833817820137,0.074946827667199,0.0865148248352882
dmss29,1,Young,0.493704754735483,0.706231892811502,0.353458037205161
