beha,var,subj,ss,group,beha_Bnorm
0.954166666666667,0.55549189725483,1,1,1,0.970175962257478
0.925,0.583651049440476,2,1,1,0.961718122104916
0.904166666666667,1.29820840923402,3,1,1,0.9564732718493
0.829166666666667,0.911955661339308,4,1,1,0.940150091967862
0.8125,0.399899115933,5,1,1,0.936828988937385
0.9625,0.90593413080659,6,1,1,0.97299265494076
0.95,0.768894013958246,7,1,1,0.968852256287683
0.9875,0.679099133652973,8,1,1,0.984031056254403
0.929166666666667,0.930072314758442,9,1,1,0.962830995864742
0.929166666666667,0.238041868834154,10,1,1,0.962830995864742
0.979166666666667,0.15698141838896,11,1,1,0.97967532581775
0.9875,0.371186578584241,12,1,1,0.984031056254403
0.970833333333333,0.202777189922535,13,1,1,0.976108508962518
0.841666666666667,0.868739117970879,14,1,1,0.94269360431168
0.904166666666667,0.42390086787576,15,1,1,0.9564732718493
0.9375,0.158590285744993,16,1,1,0.965138173049478
0.8875,0.137792677282331,17,1,1,0.952570722423167
0.933333333333333,0.746727787883665,18,1,1,0.963970086051883
0.95,0.384572246233478,19,1,1,0.968852256287683
0.95,0.582403299728818,20,1,1,0.968852256287683
0.933333333333333,-0.142603129546417,21,1,2,0.963970086051883
0.920833333333333,0.436095271141705,22,1,2,0.960629072810959
0.956521739130435,1.12130259141962,23,1,2,0.970947276460484
0.941666666666667,1.03516337413995,24,1,2,0.966338519841875
0.930612244897959,0.738925289244224,25,1,2,0.963223088023762
0.908333333333333,0.304153438148682,26,1,2,0.957485378303391
0.983333333333333,0.0915910906224188,27,1,2,0.981718121931733
0.929166666666667,0.102648240775458,28,1,2,0.962830995864742
0.770833333333333,-0.0650625621779724,29,1,2,0.928784458472606
0.895833333333333,1.47323621484341,30,1,2,0.954494914572728
0.9625,0.0171121504102824,31,1,2,0.97299265494076
0.941666666666667,-0.134143988274334,32,1,2,0.966338519841875
0.945833333333333,0.415095143523806,33,1,2,0.967574997578213
0.991666666666667,1.11637279565145,34,1,2,0.98677525434568
0.933333333333333,2.63871964996214,35,1,2,0.963970086051883
0.9625,0.43272536706231,36,1,2,0.97299265494076
0.9125,0.714225226410351,37,1,2,0.958514406871778
0.933333333333333,0.0398969534059123,38,1,2,0.963970086051883
0.879166666666667,0.164588740396631,39,1,2,0.950693667458023
0.8125,-0.119063067532013,40,1,2,0.936828988937385
0.745192307692308,0.111432476945132,41,1,2,0.923957707318025
0.920833333333333,0.578090080470592,1,2,1,0.960629072810959
0.895833333333333,0.675064278304592,2,2,1,0.954494914572728
0.945833333333333,0.921070954890972,3,2,1,0.967574997578213
0.8125,0.775839423243964,4,2,1,0.936828988937385
0.8125,0.440245729783734,5,2,1,0.936828988937385
0.925,1.0666779451756,6,2,1,0.961718122104916
