name,group,groupStr,delayVar,ss,beha
dmss01,1,Young,0.135017978717233,1,0.954166666666667
dmss02,1,Young,-0.466904200483189,1,0.925
dmss03,1,Young,-0.499688495051807,1,0.904166666666667
dmss06,1,Young,-0.101481519749576,1,0.829166666666667
dmss07,1,Young,-0.151876230691057,1,0.8125
dmss08,1,Young,-0.190545174506048,1,0.9625
dmss11,1,Young,-0.234233551405893,1,0.95
dmss13,1,Young,-0.248708831468184,1,0.9875
dmss14,1,Young,-0.287005684997137,1,0.929166666666667
dmss15,1,Young,-0.179798730501395,1,0.929166666666667
dmss16,1,Young,0.114214393054475,1,0.979166666666667
dmss17,1,Young,-0.0399202792253997,1,0.9875
dmss19,1,Young,0.257400125085589,1,0.970833333333333
dmss20,1,Young,0.0257945935658163,1,0.841666666666667
dmss21,1,Young,0.00683763101900459,1,0.904166666666667
dmss22,1,Young,-0.163133100851463,1,0.9375
dmss25,1,Young,-0.120080812138227,1,0.8875
dmss26,1,Young,-0.251074461081992,1,0.933333333333333
dmss27,1,Young,0.0795661760424971,1,0.95
dmss29,1,Young,-0.0245352987023836,1,0.95
dmss01,1,Young,-0.0639725186947881,2,0.920833333333333
dmss02,1,Young,-0.172054558051943,2,0.895833333333333
dmss03,1,Young,-0.703503368502602,2,0.945833333333333
dmss06,1,Young,-0.0967831999701298,2,0.8125
dmss07,1,Young,0.0753044066140552,2,0.8125
dmss08,1,Young,-0.232333212943577,2,0.925
dmss11,1,Young,-0.446471186210404,2,0.895833333333333
dmss13,1,Young,-0.430814617664062,2,0.966666666666667
dmss14,1,Young,-0.185019125860509,2,0.875
dmss15,1,Young,-0.0701710628585027,2,0.916666666666667
dmss16,1,Young,0.129692627434596,2,0.9375
dmss17,1,Young,-0.408789034047587,2,0.925
dmss19,1,Young,0.107364560336777,2,0.895833333333333
dmss20,1,Young,-0.0052247649325802,2,0.75
dmss21,1,Young,-0.161737852529904,2,0.904166666666667
dmss22,1,Young,-0.0588570269705116,2,0.916666666666667
dmss25,1,Young,0.024455190927141,2,0.829166666666667
dmss26,1,Young,-0.23077069380008,2,0.85
dmss27,1,Young,-0.132537259295528,2,0.9
dmss29,1,Young,-0.0623139972836525,2,0.85
dmss01,1,Young,-0.0264917358969361,4,0.845833333333333
dmss02,1,Young,-0.231520331549483,4,0.783333333333333
dmss03,1,Young,-0.646494263017683,4,0.8875
dmss06,1,Young,-0.22475605178008,4,0.683333333333333
dmss07,1,Young,-0.0997493910289337,4,0.758333333333333
dmss08,1,Young,-0.257916650365542,4,0.891666666666667
dmss11,1,Young,-0.652759271320825,4,0.845833333333333
dmss13,1,Young,-0.513045398411877,4,0.933333333333333
dmss14,1,Young,-0.35470328098296,4,0.8125
dmss15,1,Young,-0.340594010966278,4,0.8875
dmss16,1,Young,0.292485595421681,4,0.908333333333333
dmss17,1,Young,-0.887800285858987,4,0.95
dmss19,1,Young,-0.307153267250868,4,0.854166666666667
dmss20,1,Young,-0.199857686641257,4,0.820833333333333
dmss21,1,Young,-0.117853556071882,4,0.8
dmss22,1,Young,-0.605498601639702,4,0.870833333333333
dmss25,1,Young,-0.0263862741725604,4,0.779166666666667
dmss26,1,Young,-0.37356105780264,4,0.779166666666667
dmss27,1,Young,-0.232583653675947,4,0.870833333333333
dmss29,1,Young,-0.000476736797194366,4,0.783333333333333
