name,group,groupStr,load1,load2,load3
DMSS030,2,Old,0.369121576829519,0.117487416028278,-0.050054343916553
DMSS031,2,Old,-0.579693013478746,-0.955132489974327,0.237678150550956
DMSS032,2,Old,-1.13512411723761,-1.49990135848476,-1.56771572303659
DMSS036,2,Old,-0.830959749815914,-1.11022099641334,-0.963245080418333
DMSS037,2,Old,-0.0356675940019346,-0.631398272741807,-0.134490178414607
DMSS038,2,Old,-0.132318284207939,-0.0962200754672307,-0.0888139964838632
DMSS039,2,Old,-0.0675801394103098,-0.258071152906927,-0.447137460943475
DMSS040,2,Old,-0.306178744495759,0.165461301408271,0.0721847385338512
DMSS041,2,Old,-0.350174576175678,-0.189731647460741,-0.0785852925956353
DMSS046,2,Old,-1.22300014750196,-1.27728319903893,-1.60511862211086
DMSS050,2,Old,0.10908533564853,-0.0862123150065091,-0.290919779623101
DMSS051,2,Old,-0.0274819535371387,-0.265866845338651,-0.533187378516067
DMSS052,2,Old,-0.928903699461829,-1.32966293626139,-1.08861765522548
DMSS053,2,Old,-0.400936984728795,-1.15381436069557,-0.79441429720447
DMSS054,2,Old,-0.325879093324222,-0.443602371260671,-0.189160234305866
DMSS055,2,Old,-0.0735548740746816,0.109180529850151,-0.247399710520558
DMSS056,2,Old,-0.662128073065272,-0.523731523733656,-0.502773222062127
DMSS057,2,Old,-0.297980454026273,-0.579442229370354,-0.381843775662891
DMSS058,2,Old,-1.04737545410353,-0.923621424916977,-0.393592947658887
DMSS059,2,Old,-1.14584598049946,-1.15971665701357,-1.02633773856683
DMSS061,2,Old,-0.577417129429766,-0.332963035940484,-0.620914572915476
dmss01,1,Young,0.297213784659889,0.0771357874388639,-0.0182755478795465
dmss02,1,Young,-0.426934696065797,-0.538664713956306,-0.0112197437794023
dmss03,1,Young,-0.805385242240279,-1.70882893093066,-1.22792175726617
dmss06,1,Young,-0.321537035671763,-0.133649770324763,-0.354322946686525
dmss07,1,Young,-0.395541198676811,0.239930882625389,-0.139730640575603
dmss08,1,Young,-0.260662527703513,-0.361736656911349,-0.389934307503672
dmss11,1,Young,-0.379912466137274,-0.564206694022535,-0.79398193293976
dmss13,1,Young,-0.252776044480815,-0.389144661946692,-0.576863171521233
dmss14,1,Young,0.144481051412669,-0.216529079214922,-0.279542621002725
dmss15,1,Young,-0.550583892448264,-0.0069411965072958,0.0887840146314813
dmss16,1,Young,0.132970492833563,-0.123567180696433,-0.231157449540307
dmss17,1,Young,0.224107004765984,-0.105600348448714,-0.534443627203474
dmss19,1,Young,0.367504128426691,0.135697561682234,0.150849665018393
dmss20,1,Young,0.0207918821595399,-0.110392688034096,-0.208049110046327
dmss21,1,Young,-0.0707048999505502,-0.0793089393379933,-0.0490519690849524
dmss22,1,Young,-0.17126558426112,-0.150914214849833,-0.529325486234229
dmss25,1,Young,-0.334192441197959,-0.102537892809926,-0.1234951866747
dmss26,1,Young,0.127337222819019,-0.157565457358777,-0.556276269752668
dmss27,1,Young,0.0981818207635537,-0.105468349113481,-0.259495306246543
dmss29,1,Young,-0.0277057523732946,-0.0257226653117328,-0.110387098612718
