name,group,groupStr,delayVar,ss,beha
DMSS030,2,Old,0.106788646218693,1,0.933333333333333
DMSS031,2,Old,-0.252090980078675,1,0.920833333333333
DMSS032,2,Old,-0.46357626593691,1,0.956521739130435
DMSS036,2,Old,-0.271758528976527,1,0.941666666666667
DMSS037,2,Old,-0.0830406803754097,1,0.930612244897959
DMSS038,2,Old,-0.770725351811419,1,0.908333333333333
DMSS039,2,Old,-0.553412282890925,1,0.983333333333333
DMSS040,2,Old,0.00473736692673714,1,0.929166666666667
DMSS041,2,Old,-0.473414650824333,1,0.770833333333333
DMSS046,2,Old,-0.517943768674049,1,0.895833333333333
DMSS050,2,Old,-0.0660859840216847,1,0.9625
DMSS051,2,Old,-0.0556093897301369,1,0.941666666666667
DMSS052,2,Old,-0.606971954812004,1,0.945833333333333
DMSS053,2,Old,-0.315536345059213,1,0.991666666666667
DMSS054,2,Old,-0.0292033691921867,1,0.933333333333333
DMSS055,2,Old,-0.340829729646125,1,0.9625
DMSS056,2,Old,-0.377524093407457,1,0.9125
DMSS057,2,Old,-0.338020746279525,1,0.933333333333333
DMSS058,2,Old,-0.0485088358874709,1,0.879166666666667
DMSS059,2,Old,-0.412653879845363,1,0.8125
DMSS061,2,Old,-0.788915746194455,1,0.745192307692308
DMSS030,2,Old,0.178098332917291,2,0.770833333333333
DMSS031,2,Old,-0.165725835296226,2,0.845833333333333
DMSS032,2,Old,-0.674290656473372,2,0.875
DMSS036,2,Old,-0.276718295554878,2,0.8625
DMSS037,2,Old,-0.165572921116879,2,0.814516129032258
DMSS038,2,Old,-0.206248890595399,2,0.854166666666667
DMSS039,2,Old,-0.376200692453235,2,0.9
DMSS040,2,Old,-0.117745272803624,2,0.8125
DMSS041,2,Old,-0.281846171386132,2,0.729166666666667
DMSS046,2,Old,-0.446881870256012,2,0.816666666666667
DMSS050,2,Old,-0.112462048033229,2,0.875
DMSS051,2,Old,-0.107704685344165,2,0.808333333333333
DMSS052,2,Old,-0.603679307164894,2,0.8875
DMSS053,2,Old,-0.706024554143381,2,0.933333333333333
DMSS054,2,Old,-0.231523580592557,2,0.916666666666667
DMSS055,2,Old,-0.279489974878354,2,0.883333333333333
DMSS056,2,Old,-0.215826019779328,2,0.845833333333333
DMSS057,2,Old,-0.445484887176384,2,0.8875
DMSS058,2,Old,-0.284930174510746,2,0.866666666666667
DMSS059,2,Old,-0.371711071598568,2,0.80625
DMSS061,2,Old,-0.900031753043219,2,0.701923076923077
DMSS030,2,Old,-0.286114166628751,4,0.766666666666667
DMSS031,2,Old,-0.181657518885044,4,0.833333333333333
DMSS032,2,Old,-0.801639964390893,4,0.820652173913043
DMSS036,2,Old,-0.174524759680021,4,0.791666666666667
DMSS037,2,Old,-0.429048542042473,4,0.730612244897959
DMSS038,2,Old,-0.522756940667479,4,0.725
DMSS039,2,Old,-0.298193563934105,4,0.816666666666667
DMSS040,2,Old,0.033933846058424,4,0.679166666666667
DMSS041,2,Old,-0.169192018873051,4,0.6625
DMSS046,2,Old,-0.53951326850035,4,0.741666666666667
DMSS050,2,Old,-0.105788866288112,4,0.795833333333333
DMSS051,2,Old,-0.0689748309472698,4,0.7375
DMSS052,2,Old,-0.566436812884319,4,0.7625
DMSS053,2,Old,-0.885439341114286,4,0.870833333333333
DMSS054,2,Old,-0.0834499640465439,4,0.883333333333333
DMSS055,2,Old,-0.286886013172685,4,0.820833333333333
DMSS056,2,Old,-0.546397123329483,4,0.8
DMSS057,2,Old,-0.546525835782854,4,0.804166666666667
DMSS058,2,Old,-0.282072113944074,4,0.779166666666667
DMSS059,2,Old,-0.591876925565097,4,0.75625
DMSS061,2,Old,-0.736011162101615,4,0.639423076923077
