name,group,groupStr,load1,load2,load3
DMSS030,2,Old,0.445430147273733,0.108949926962428,-0.0195523749705911
DMSS031,2,Old,-0.552077822353635,-0.892797271215722,0.330928323815522
DMSS032,2,Old,-1.28084637262492,-1.55509300697856,-1.63487780064223
DMSS036,2,Old,-0.760181075549582,-0.927217255794462,-0.920883147075843
DMSS037,2,Old,-0.0118228666097554,-0.716437720984069,-0.212730563222044
DMSS038,2,Old,-0.0861764387795649,-0.167910375095594,-0.127082716560012
DMSS039,2,Old,-0.0498938157049274,-0.329544291584297,-0.404203108313205
DMSS040,2,Old,-0.313562761050266,0.265063680934896,0.0572505715717067
DMSS041,2,Old,-0.339868082343152,-0.183178305804838,0.0585424100973996
DMSS046,2,Old,-1.19871018713933,-1.21756430062175,-1.59266223347554
DMSS050,2,Old,0.0633152566370937,-0.0803007525116248,-0.38986150614543
DMSS051,2,Old,-0.0220854472539275,-0.329504570515961,-0.373909502681713
DMSS052,2,Old,-0.949850145490607,-1.43179089437146,-1.17509262558683
DMSS053,2,Old,-0.550828641234729,-1.36589712161444,-0.934294341565045
DMSS054,2,Old,-0.415902982903154,-0.516959610087715,-0.187229927691331
DMSS055,2,Old,-0.0778144400763341,0.234673708492201,-0.269088430516607
DMSS056,2,Old,-0.720571806173178,-0.581206327277689,-0.53175928987077
DMSS057,2,Old,-0.29232317405115,-0.542013801511779,-0.431975662205391
DMSS058,2,Old,-1.12082433136542,-0.918531390948938,-0.364402239089741
DMSS059,2,Old,-1.24804491487831,-1.11498430859528,-1.00229744230646
DMSS061,2,Old,-0.544779949407899,-0.331717127581362,-0.713047894091675
dmss01,1,Young,0.275034262426784,0.0901400513362036,-0.0567587471026346
dmss02,1,Young,-0.467268881008263,-0.565811606101146,0.0397140257205396
dmss03,1,Young,-0.7057262346646,-1.45691832906888,-1.18048453548885
dmss06,1,Young,-0.374474798248499,-0.141756534085157,-0.413507585359448
dmss07,1,Young,-0.35091414160429,0.23066521812685,-0.0674810178088736
dmss08,1,Young,-0.289167335273274,-0.408277273831281,-0.407738008833712
dmss11,1,Young,-0.376820336637045,-0.4723501764939,-0.809179811297709
dmss13,1,Young,-0.267716273670427,-0.488693629013208,-0.565023870551375
dmss14,1,Young,0.175198411041885,-0.178653817324882,-0.338077186774106
dmss15,1,Young,-0.655115261591438,-0.00261213805517188,0.0660434674369846
dmss16,1,Young,0.14487837028522,-0.149044018071177,-0.213430034899411
dmss17,1,Young,0.344385455137984,-0.0716994850657555,-0.499251692839651
dmss19,1,Young,0.401105056168397,-0.00603505077375228,0.00449026162177442
dmss20,1,Young,0.0250314696725796,-0.0460580454248504,-0.225422742163467
dmss21,1,Young,-0.0948202490083114,-0.11171444768914,-0.0910572184954288
dmss22,1,Young,-0.256000544805852,-0.11448571727564,-0.488735491924704
dmss25,1,Young,-0.41731098708239,-0.204988843873877,-0.159426400169969
dmss26,1,Young,0.116402569363787,-0.193772143667521,-0.618731347763113
dmss27,1,Young,0.0749464059126782,-0.142393548878714,-0.307261486615327
dmss29,1,Young,-0.052795297062967,0.0885794588214621,-0.149095579008512
