name,group,groupStr,corr,wrong
DMSS030,2,Old,-0.030851410794673,-0.511678271046755
DMSS031,2,Old,0.644788047013838,1.22731058378773
DMSS032,2,Old,1.29396026691517,1.29392803219769
DMSS036,2,Old,1.06524207787654,0.950640252929168
DMSS037,2,Old,1.09360701834404,1.22100506527071
DMSS038,2,Old,0.469263797635381,0.519209907983576
DMSS039,2,Old,0.623975218303916,0.511020092725628
DMSS040,2,Old,0.408830264164182,0.55289230732358
DMSS041,2,Old,0.242305743439992,0.263887668516232
DMSS046,2,Old,1.23662009350741,-0.19790717354686
DMSS050,2,Old,0.0853406280131307,0.383469947389607
DMSS051,2,Old,-0.84655740127079,-0.588069137508538
DMSS052,2,Old,0.589798050518387,0.515598795442045
DMSS053,2,Old,1.58470331403767,0.490947952045556
DMSS054,2,Old,5.11826960056791,4.64930365203183
DMSS055,2,Old,0.885115457808094,0.573632707734103
DMSS056,2,Old,1.20700065041004,1.56221299995797
DMSS057,2,Old,0.529467222336669,0.34298355456134
DMSS058,2,Old,0.231822248000301,-0.0330455584427595
DMSS059,2,Old,-0.0682720118659483,0.205184186088614
DMSS061,2,Old,0.0605035716559677,-0.181020819152997
dmss01,1,Young,0.986928565143326,0.856910038072547
dmss02,1,Young,0.603762071053318,0.361865363873127
dmss03,1,Young,0.263816733427954,0.640778665435559
dmss06,1,Young,0.95543955973975,0.815831026864072
dmss07,1,Young,0.420633189152037,0.323869257055006
dmss08,1,Young,1.903827980494,1.26450716825839
dmss11,1,Young,0.779196666441772,0.542103897738562
dmss13,1,Young,0.479625849755248,0.131081256707073
dmss14,1,Young,1.26360606104335,1.00765182525636
dmss15,1,Young,0.425714253038202,0.264865118703088
dmss16,1,Young,0.182122329337996,0.172720355478604
dmss17,1,Young,0.273760800573679,0.49974078705487
dmss19,1,Young,0.644965046190135,-0.127804583550889
dmss20,1,Young,1.25548050417916,0.932997916653514
dmss21,1,Young,0.325009128624646,0.61197697092745
dmss22,1,Young,0.458729870142392,0.111414035255635
dmss25,1,Young,0.186481294117433,-0.196532114048576
dmss26,1,Young,0.559416435685774,-0.329870427381564
dmss27,1,Young,0.218867275075042,-0.0850001728475599
dmss29,1,Young,0.672549723115784,0.690538379263114
