name,group,groupStr,respVar,ss,beha
dmss01,1,Young,0.662812361989821,1,0.954166666666667
dmss02,1,Young,0.2965874599749,1,0.925
dmss03,1,Young,1.09573948621846,1,0.904166666666667
dmss06,1,Young,0.726961651771668,1,0.829166666666667
dmss07,1,Young,0.201310022203548,1,0.8125
dmss08,1,Young,0.928814115183737,1,0.9625
dmss11,1,Young,0.644786994918149,1,0.95
dmss13,1,Young,0.712139474361673,1,0.9875
dmss14,1,Young,0.665433022366867,1,0.929166666666667
dmss15,1,Young,0.165727033673924,1,0.929166666666667
dmss16,1,Young,0.0224767799126551,1,0.979166666666667
dmss17,1,Young,0.262944552991302,1,0.9875
dmss19,1,Young,0.0983253295152914,1,0.970833333333333
dmss20,1,Young,0.619649517136678,1,0.841666666666667
dmss21,1,Young,0.415509844117665,1,0.904166666666667
dmss22,1,Young,0.0378097401569659,1,0.9375
dmss25,1,Young,0.0806725847838464,1,0.8875
dmss26,1,Young,0.750113298407091,1,0.933333333333333
dmss27,1,Young,0.360293168559134,1,0.95
dmss29,1,Young,0.636154017639645,1,0.95
dmss01,1,Young,0.538199899122071,2,0.920833333333333
dmss02,1,Young,0.388932381731013,2,0.895833333333333
dmss03,1,Young,0.774893644288396,2,0.945833333333333
dmss06,1,Young,0.613299228003079,2,0.8125
dmss07,1,Young,0.324891914419834,2,0.8125
dmss08,1,Young,1.00591486307504,2,0.925
dmss11,1,Young,0.536388219781116,2,0.895833333333333
dmss13,1,Young,0.251273472339161,2,0.966666666666667
dmss14,1,Young,0.728857071449534,2,0.875
dmss15,1,Young,-0.0367005170143893,2,0.916666666666667
dmss16,1,Young,0.155881186618207,2,0.9375
dmss17,1,Young,0.356000483212315,2,0.925
dmss19,1,Young,0.449078655638108,2,0.895833333333333
dmss20,1,Young,0.279639739803262,2,0.75
dmss21,1,Young,0.262072455171368,2,0.904166666666667
dmss22,1,Young,0.163971152260109,2,0.916666666666667
dmss25,1,Young,0.0465594831681703,2,0.829166666666667
dmss26,1,Young,-0.0641799356994674,2,0.85
dmss27,1,Young,0.0952072901602877,2,0.9
dmss29,1,Young,0.652574769523187,2,0.85
dmss01,1,Young,0.501700938718313,4,0.845833333333333
dmss02,1,Young,0.0979420649083084,4,0.783333333333333
dmss03,1,Young,0.65930475024568,4,0.8875
dmss06,1,Young,0.44379468486694,4,0.683333333333333
dmss07,1,Young,0.273406438882883,4,0.758333333333333
dmss08,1,Young,0.759844466021764,4,0.891666666666667
dmss11,1,Young,0.17230686649276,4,0.845833333333333
dmss13,1,Young,0.308321882944237,4,0.933333333333333
dmss14,1,Young,0.616038255599341,4,0.8125
dmss15,1,Young,0.275287523809415,4,0.8875
dmss16,1,Young,-0.0538578330520008,4,0.908333333333333
dmss17,1,Young,0.279938418146096,4,0.95
dmss19,1,Young,0.417335554633611,4,0.854166666666667
dmss20,1,Young,0.637684697331772,4,0.820833333333333
dmss21,1,Young,0.145852132205113,4,0.8
dmss22,1,Young,0.24628576074255,4,0.870833333333333
dmss25,1,Young,0.0221698400704571,4,0.779166666666667
dmss26,1,Young,0.0484657150391969,4,0.779166666666667
dmss27,1,Young,0.0231590476435529,4,0.870833333333333
dmss29,1,Young,0.295641943734207,4,0.783333333333333
