name,group,groupStr,delayVar,ss,beha
DMSS030,2,Old,0.239011019358013,1,0.933333333333333
DMSS031,2,Old,-0.33516617255071,1,0.920833333333333
DMSS032,2,Old,-0.516028882141186,1,0.956521739130435
DMSS036,2,Old,-0.330316095521021,1,0.941666666666667
DMSS037,2,Old,-0.0796176601301063,1,0.930612244897959
DMSS038,2,Old,-0.425318572288128,1,0.908333333333333
DMSS039,2,Old,-0.0457659180180075,1,0.983333333333333
DMSS040,2,Old,-0.0479215092745509,1,0.929166666666667
DMSS041,2,Old,-0.236845512489695,1,0.770833333333333
DMSS046,2,Old,-0.696266558011078,1,0.895833333333333
DMSS050,2,Old,-0.06632736766465,1,0.9625
DMSS051,2,Old,0.244281326565258,1,0.941666666666667
DMSS052,2,Old,-0.387158800217941,1,0.945833333333333
DMSS053,2,Old,-0.235795126074651,1,0.991666666666667
DMSS054,2,Old,-0.0679626532383604,1,0.933333333333333
DMSS055,2,Old,0.137143160314516,1,0.9625
DMSS056,2,Old,-0.246030338165972,1,0.9125
DMSS057,2,Old,-0.186853412838857,1,0.933333333333333
DMSS058,2,Old,-0.735005589027672,1,0.879166666666667
DMSS059,2,Old,-0.569071881256425,1,0.8125
DMSS061,2,Old,-0.239367861013266,1,0.745192307692308
DMSS030,2,Old,0.0476370703288415,2,0.770833333333333
DMSS031,2,Old,-0.646578160989296,2,0.845833333333333
DMSS032,2,Old,-1.07028249504959,2,0.875
DMSS036,2,Old,-1.18031191462158,2,0.8625
DMSS037,2,Old,-0.177316733093089,2,0.814516129032258
DMSS038,2,Old,-0.163266653847597,2,0.854166666666667
DMSS039,2,Old,-0.12954191284088,2,0.9
DMSS040,2,Old,0.0297470367673001,2,0.8125
DMSS041,2,Old,-0.193073232057384,2,0.729166666666667
DMSS046,2,Old,-0.831210565003089,2,0.816666666666667
DMSS050,2,Old,-0.0629758181225587,2,0.875
DMSS051,2,Old,-0.276681755959364,2,0.808333333333333
DMSS052,2,Old,-0.577617781470284,2,0.8875
DMSS053,2,Old,-0.722876128662786,2,0.933333333333333
DMSS054,2,Old,-0.388830170941377,2,0.916666666666667
DMSS055,2,Old,0.326392590348621,2,0.883333333333333
DMSS056,2,Old,-0.251772865386582,2,0.845833333333333
DMSS057,2,Old,-0.317132022301963,2,0.8875
DMSS058,2,Old,-0.83909914698189,2,0.866666666666667
DMSS059,2,Old,-0.582974426604077,2,0.80625
DMSS061,2,Old,-0.0926135913625857,2,0.701923076923077
DMSS030,2,Old,-0.255469982606774,4,0.766666666666667
DMSS031,2,Old,-0.223278993287128,4,0.833333333333333
DMSS032,2,Old,-0.991123374130249,4,0.820652173913043
DMSS036,2,Old,-0.463838103208489,4,0.791666666666667
DMSS037,2,Old,-0.15146358213231,4,0.730612244897959
DMSS038,2,Old,-0.244771200395257,4,0.725
DMSS039,2,Old,-0.131049057086527,4,0.816666666666667
DMSS040,2,Old,-0.0254085065801151,4,0.679166666666667
DMSS041,2,Old,-0.361825740127183,4,0.6625
DMSS046,2,Old,-0.766302410348667,4,0.741666666666667
DMSS050,2,Old,-0.185073064952592,4,0.795833333333333
DMSS051,2,Old,-0.0894780323251428,4,0.7375
DMSS052,2,Old,-0.509375692447252,4,0.7625
DMSS053,2,Old,-0.161540735579563,4,0.870833333333333
DMSS054,2,Old,-0.163706141920519,4,0.883333333333333
DMSS055,2,Old,-0.272998160171261,4,0.820833333333333
DMSS056,2,Old,-0.237180389814767,4,0.8
DMSS057,2,Old,-0.333579594789675,4,0.804166666666667
DMSS058,2,Old,-0.185101449920891,4,0.779166666666667
DMSS059,2,Old,-0.693687444552816,4,0.75625
DMSS061,2,Old,-0.348444910180634,4,0.639423076923077
