name,group,groupStr,delayVar,ss,beha
DMSS030,2,Old,0.239011019358013,1,0.85461399716356
DMSS031,2,Old,-0.33516617255071,1,0.602290797696319
DMSS032,2,Old,-0.516028882141186,1,0.422372781065089
DMSS036,2,Old,-0.330316095521021,1,0.710878548868931
DMSS037,2,Old,-0.0796176601301063,1,0.974690316143498
DMSS038,2,Old,-0.425318572288128,1,0.5753652369152
DMSS039,2,Old,-0.0457659180180075,1,0.526394003417898
DMSS040,2,Old,-0.0479215092745509,1,0.729764606767663
DMSS041,2,Old,-0.236845512489695,1,1.12472438610918
DMSS046,2,Old,-0.696266558011078,1,0.873274718630402
DMSS050,2,Old,-0.06632736766465,1,0.570087857894737
DMSS051,2,Old,0.244281326565258,1,0.689862371300448
DMSS052,2,Old,-0.387158800217941,1,0.682389594642857
DMSS053,2,Old,-0.235795126074651,1,0.596138444491525
DMSS054,2,Old,-0.0679626532383604,1,0.59787027623343
DMSS055,2,Old,0.137143160314516,1,0.85252277105291
DMSS056,2,Old,-0.246030338165972,1,0.714761282026973
DMSS057,2,Old,-0.186853412838857,1,0.847900146478873
DMSS058,2,Old,-0.735005589027672,1,0.65054290199005
DMSS059,2,Old,-0.569071881256425,1,2.03843734252779
DMSS061,2,Old,-0.239367861013266,1,1.03994370860927
DMSS030,2,Old,0.0476370703288415,2,1.04013301875966
DMSS031,2,Old,-0.646578160989296,2,0.744020673135048
DMSS032,2,Old,-1.07028249504959,2,0.515203821656051
DMSS036,2,Old,-1.18031191462158,2,0.80926896666653
DMSS037,2,Old,-0.177316733093089,2,1.0773764388601
DMSS038,2,Old,-0.163266653847597,2,0.671696901996911
DMSS039,2,Old,-0.12954191284088,2,0.618579358292271
DMSS040,2,Old,0.0297470367673001,2,0.876989542492159
DMSS041,2,Old,-0.193073232057384,2,1.19004136945461
DMSS046,2,Old,-0.831210565003089,2,1.04195370213353
DMSS050,2,Old,-0.0629758181225587,2,0.712341947368421
DMSS051,2,Old,-0.276681755959364,2,0.958606486458333
DMSS052,2,Old,-0.577617781470284,2,0.906791877884615
DMSS053,2,Old,-0.722876128662786,2,0.792167266818182
DMSS054,2,Old,-0.388830170941377,2,0.670224801851806
DMSS055,2,Old,0.326392590348621,2,0.944368936231693
DMSS056,2,Old,-0.251772865386582,2,0.863263883164963
DMSS057,2,Old,-0.317132022301963,2,0.957367731707317
DMSS058,2,Old,-0.83909914698189,2,0.761715643842365
DMSS059,2,Old,-0.582974426604077,2,1.80457459820009
DMSS061,2,Old,-0.0926135913625857,2,0.872538461538462
DMSS030,2,Old,-0.255469982606774,4,1.22927974852766
DMSS031,2,Old,-0.223278993287128,4,0.809102698958516
DMSS032,2,Old,-0.991123374130249,4,0.595368243243243
DMSS036,2,Old,-0.463838103208489,4,0.897453839999839
DMSS037,2,Old,-0.15146358213231,4,1.17625872366864
DMSS038,2,Old,-0.244771200395257,4,0.706102481180021
DMSS039,2,Old,-0.131049057086527,4,0.644137390206638
DMSS040,2,Old,-0.0254085065801151,4,0.900416263041033
DMSS041,2,Old,-0.361825740127183,4,1.20493980195047
DMSS046,2,Old,-0.766302410348667,4,1.10081150652235
DMSS050,2,Old,-0.185073064952592,4,0.766470916847826
DMSS051,2,Old,-0.0894780323251428,4,1.04633775780347
DMSS052,2,Old,-0.509375692447252,4,1.0093377511236
DMSS053,2,Old,-0.161540735579563,4,0.865188481951219
DMSS054,2,Old,-0.163706141920519,4,0.789599997561252
DMSS055,2,Old,-0.272998160171261,4,1.0655893117344
DMSS056,2,Old,-0.237180389814767,4,1.00316884946834
DMSS057,2,Old,-0.333579594789675,4,0.991308679120879
DMSS058,2,Old,-0.185101449920891,4,0.924537232967033
DMSS059,2,Old,-0.693687444552816,4,1.67813322982284
DMSS061,2,Old,-0.348444910180634,4,0.898813953488372
