name,group,groupStr,respVar,ss,beha
dmss01,1,Young,-0.284207472552196,1,0.954166666666667
dmss02,1,Young,-0.0984997878762531,1,0.925
dmss03,1,Young,1.71932735523392,1,0.904166666666667
dmss06,1,Young,0.156646716245455,1,0.829166666666667
dmss07,1,Young,0.124466890775188,1,0.8125
dmss08,1,Young,0.236436573069713,1,0.9625
dmss11,1,Young,0.397004998181664,1,0.95
dmss13,1,Young,0.161260597549428,1,0.9875
dmss14,1,Young,0.00407194748089169,1,0.929166666666667
dmss15,1,Young,0.394600572030639,1,0.929166666666667
dmss16,1,Young,0.197085042000285,1,0.979166666666667
dmss17,1,Young,0.126447637525692,1,0.9875
dmss19,1,Young,0.405309786373599,1,0.970833333333333
dmss20,1,Young,0.209850679966781,1,0.841666666666667
dmss21,1,Young,0.387843857180885,1,0.904166666666667
dmss22,1,Young,0.364534908129889,1,0.9375
dmss25,1,Young,-0.0697286633890318,1,0.8875
dmss26,1,Young,0.499927531142963,1,0.933333333333333
dmss27,1,Young,-0.356088509335202,1,0.95
dmss29,1,Young,0.0488172431856856,1,0.95
dmss01,1,Young,-0.313919331788164,2,0.920833333333333
dmss02,1,Young,0.362521001590085,2,0.895833333333333
dmss03,1,Young,0.994561865901368,2,0.945833333333333
dmss06,1,Young,0.0387331476903937,2,0.8125
dmss07,1,Young,0.544275500718244,2,0.8125
dmss08,1,Young,0.313122565754262,2,0.925
dmss11,1,Young,0.261567205431912,2,0.895833333333333
dmss13,1,Young,0.397139394895948,2,0.966666666666667
dmss14,1,Young,0.0940371905797349,2,0.875
dmss15,1,Young,0.437585263018523,2,0.916666666666667
dmss16,1,Young,0.078853093767722,2,0.9375
dmss17,1,Young,0.0932954222245605,2,0.925
dmss19,1,Young,0.614725811530391,2,0.895833333333333
dmss20,1,Young,0.2850543923773,2,0.75
dmss21,1,Young,0.0745916258130558,2,0.904166666666667
dmss22,1,Young,0.5789460395959,2,0.916666666666667
dmss25,1,Young,-0.130382062905658,2,0.829166666666667
dmss26,1,Young,0.522637813185273,2,0.85
dmss27,1,Young,-0.146494872432111,2,0.9
dmss29,1,Young,0.15190542213232,2,0.85
dmss01,1,Young,-0.364918039803686,4,0.845833333333333
dmss02,1,Young,0.279077204618628,4,0.783333333333333
dmss03,1,Young,1.19247128397789,4,0.8875
dmss06,1,Young,0.0501462198493564,4,0.683333333333333
dmss07,1,Young,-0.00638543297631237,4,0.758333333333333
dmss08,1,Young,0.274379521710885,4,0.891666666666667
dmss11,1,Young,0.107470740403632,4,0.845833333333333
dmss13,1,Young,0.275309834128333,4,0.933333333333333
dmss14,1,Young,0.200092284010928,4,0.8125
dmss15,1,Young,0.506289404175964,4,0.8875
dmss16,1,Young,0.167187472072403,4,0.908333333333333
dmss17,1,Young,0.158295140270983,4,0.95
dmss19,1,Young,0.883739749572364,4,0.854166666666667
dmss20,1,Young,-0.00881248127967071,4,0.820833333333333
dmss21,1,Young,0.139575347720281,4,0.8
dmss22,1,Young,0.213500709117196,4,0.870833333333333
dmss25,1,Young,0.0393092771022262,4,0.779166666666667
dmss26,1,Young,0.38052776295068,4,0.779166666666667
dmss27,1,Young,-0.396618652129676,4,0.870833333333333
dmss29,1,Young,0.172377523325401,4,0.783333333333333
