name,group,groupStr,load1,load2,load3
DMSS030,2,Old,0.548191124692247,0.0799689610418651,-0.314864177935895
DMSS031,2,Old,-0.221403496532018,-0.412997637522549,-0.202272172521852
DMSS032,2,Old,-0.44666309865422,-0.916126736223176,-1.22524589737986
DMSS036,2,Old,-0.32330955471816,-1.48310573152817,-0.435641059803492
DMSS037,2,Old,0.0155862408269042,-0.0465056409595971,-0.104376470553443
DMSS038,2,Old,-0.43018588108502,-0.114565983264455,-0.153775806370925
DMSS039,2,Old,0.171189687262697,-0.0157426766180337,-0.00584383444569576
DMSS040,2,Old,-0.0366276263664733,-0.00659290205172387,-0.0108628333234613
DMSS041,2,Old,-0.107191600068286,-0.154834012903581,-0.306027205700227
DMSS046,2,Old,-0.825123594561468,-0.791007397195087,-0.747354935006733
DMSS050,2,Old,-0.0746284339677396,-0.105274498578149,-0.152521922238039
DMSS051,2,Old,0.317001737849468,-0.153773585811274,-0.0360512405625072
DMSS052,2,Old,-0.199161875874242,-0.323811254741937,-0.344026557898558
DMSS053,2,Old,-0.188530704731761,-0.423287048806445,0.11517196017279
DMSS054,2,Old,-0.0663551760453978,-0.29454172490133,-0.0707212679124758
DMSS055,2,Old,0.294691792340259,0.444442142694884,-0.361986193892672
DMSS056,2,Old,-0.320050700048893,-0.252737970511618,-0.19744419617765
DMSS057,2,Old,-0.165749718734764,-0.39116276336286,-0.345933113885335
DMSS058,2,Old,-0.780680601300772,-0.805822903364311,-0.225446774665557
DMSS059,2,Old,-0.381419720458756,-0.716688066332873,-0.379344034742184
DMSS061,2,Old,-0.158811382496758,-0.0757824438500144,-0.384934716158421
dmss01,1,Young,0.221813879706098,-0.0559675795175042,-0.00462830693695298
dmss02,1,Young,-0.269942684153979,-0.000355016299955054,-0.0821695161527601
dmss03,1,Young,-0.388174457813215,-0.57167160462265,-0.363659466951879
dmss06,1,Young,-0.109018465583479,0.0481270263320434,-0.126952805969406
dmss07,1,Young,-0.197755886482425,-0.0506385827631646,-0.0342904168716757
dmss08,1,Young,-0.364894801792429,-0.108144194249386,-0.431999538477516
dmss11,1,Young,-0.266625896664978,-0.551677992808846,-1.08203531515703
dmss13,1,Young,-0.234392908083533,-0.243938184504091,-0.497537966709002
dmss14,1,Young,-0.686178265945971,-0.22238579919991,-0.51224712472631
dmss15,1,Young,-0.196633627335324,-0.126128642231212,-0.20684942920337
dmss16,1,Young,0.148142115764597,0.253422346358732,0.388048855357065
dmss17,1,Young,-0.170906819061806,-0.385040154448436,-1.22211805406961
dmss19,1,Young,0.458881921690927,-0.054353471673862,-0.49415290350169
dmss20,1,Young,0.0588847907824467,0.0389745005533107,-0.150988430655436
dmss21,1,Young,0.0191464330677655,-0.125164818255606,-0.138714031809374
dmss22,1,Young,-0.294801065315435,0.06545161580052,-0.777871859853667
dmss25,1,Young,-0.160265787717456,0.0375831116074711,-0.155354881864037
dmss26,1,Young,0.1529073900052,-0.332551755063871,-0.292184151823721
dmss27,1,Young,0.224239359521136,-0.207485514945621,0.0111312445268727
dmss29,1,Young,0.0813945242188443,-0.0617104810025677,0.0501937847413346
