name,group,groupStr,delayVar,ss,beha
DMSS030,2,Old,-0.0095312915759591,1,0.933333333333333
DMSS031,2,Old,-2.24745899020942,1,0.920833333333333
DMSS032,2,Old,-0.105307309372216,1,0.956521739130435
DMSS036,2,Old,0.0235681679033745,1,0.941666666666667
DMSS037,2,Old,-0.0925376995432166,1,0.930612244897959
DMSS038,2,Old,-0.0239188904427977,1,0.908333333333333
DMSS039,2,Old,-0.256496057514415,1,0.983333333333333
DMSS040,2,Old,-0.00265385289054919,1,0.929166666666667
DMSS041,2,Old,-0.0146742767180072,1,0.770833333333333
DMSS046,2,Old,-0.0473128534494277,1,0.895833333333333
DMSS050,2,Old,-0.140920138148999,1,0.9625
DMSS051,2,Old,0.136056801775936,1,0.941666666666667
DMSS052,2,Old,-0.283096702929316,1,0.945833333333333
DMSS053,2,Old,-0.0527198866568052,1,0.991666666666667
DMSS054,2,Old,-0.402424812133066,1,0.933333333333333
DMSS055,2,Old,-0.0210873960224916,1,0.9625
DMSS056,2,Old,-0.173040698021881,1,0.9125
DMSS057,2,Old,-0.0979715287620608,1,0.933333333333333
DMSS058,2,Old,-0.302982015675384,1,0.879166666666667
DMSS059,2,Old,0.0315456871045574,1,0.8125
DMSS061,2,Old,-0.194356309313273,1,0.745192307692308
DMSS030,2,Old,0.0626214010512287,2,0.770833333333333
DMSS031,2,Old,-0.835163967390007,2,0.845833333333333
DMSS032,2,Old,-0.7957119371031,2,0.875
DMSS036,2,Old,-0.131778947532719,2,0.8625
DMSS037,2,Old,-0.60703977093984,2,0.814516129032258
DMSS038,2,Old,-0.356393071115398,2,0.854166666666667
DMSS039,2,Old,-0.134912416911769,2,0.9
DMSS040,2,Old,-0.134055649987868,2,0.8125
DMSS041,2,Old,-0.363080150779582,2,0.729166666666667
DMSS046,2,Old,-0.11883137788042,2,0.816666666666667
DMSS050,2,Old,-0.115883223818884,2,0.875
DMSS051,2,Old,-0.083928315076579,2,0.808333333333333
DMSS052,2,Old,0.0100390138276617,2,0.8875
DMSS053,2,Old,0.0105496832536029,2,0.933333333333333
DMSS054,2,Old,-0.37683031984476,2,0.916666666666667
DMSS055,2,Old,-0.0693007820130193,2,0.883333333333333
DMSS056,2,Old,-0.279507857348757,2,0.845833333333333
DMSS057,2,Old,-0.0941591962778896,2,0.8875
DMSS058,2,Old,0.00568160488885467,2,0.866666666666667
DMSS059,2,Old,-0.163582973772357,2,0.80625
DMSS061,2,Old,-0.187466051114265,2,0.701923076923077
DMSS030,2,Old,-0.674337667774426,4,0.766666666666667
DMSS031,2,Old,-1.62082546714564,4,0.833333333333333
DMSS032,2,Old,0.122522806251413,4,0.820652173913043
DMSS036,2,Old,-0.457364966828746,4,0.791666666666667
DMSS037,2,Old,-0.0286422906702206,4,0.730612244897959
DMSS038,2,Old,-0.997985622942771,4,0.725
DMSS039,2,Old,-0.297787568725348,4,0.816666666666667
DMSS040,2,Old,-0.141579929491287,4,0.679166666666667
DMSS041,2,Old,0.0188811871805821,4,0.6625
DMSS046,2,Old,-0.0181415254921768,4,0.741666666666667
DMSS050,2,Old,-0.0767545309521606,4,0.795833333333333
DMSS051,2,Old,-0.176229710960483,4,0.7375
DMSS052,2,Old,-0.0398852826302684,4,0.7625
DMSS053,2,Old,-0.0409585671375502,4,0.870833333333333
DMSS054,2,Old,-0.361060782256303,4,0.883333333333333
DMSS055,2,Old,-0.273922938780682,4,0.820833333333333
DMSS056,2,Old,-0.194389558997434,4,0.8
DMSS057,2,Old,-0.111490818210652,4,0.804166666666667
DMSS058,2,Old,-0.485487043073241,4,0.779166666666667
DMSS059,2,Old,-0.0924444585036798,4,0.75625
DMSS061,2,Old,-0.447847826731676,4,0.639423076923077
