name,group,groupStr,respVar,ss,beha
dmss01,1,Young,-1.00622623129836,1,0.954166666666667
dmss02,1,Young,-0.7443968456165,1,0.925
dmss03,1,Young,0.0460453032166523,1,0.904166666666667
dmss06,1,Young,-0.255247936688157,1,0.829166666666667
dmss07,1,Young,-0.273238887384085,1,0.8125
dmss08,1,Young,0.71150815713081,1,0.9625
dmss11,1,Young,-0.201180322126848,1,0.95
dmss13,1,Young,-1.02151972394152,1,0.9875
dmss14,1,Young,-0.370219888346467,1,0.929166666666667
dmss15,1,Young,-1.55917290148642,1,0.929166666666667
dmss16,1,Young,-0.703884080352804,1,0.979166666666667
dmss17,1,Young,-1.0453858530446,1,0.9875
dmss19,1,Young,0.398593648396402,1,0.970833333333333
dmss20,1,Young,-0.692506826707747,1,0.841666666666667
dmss21,1,Young,-0.296626230450225,1,0.904166666666667
dmss22,1,Young,-0.250057508966473,1,0.9375
dmss25,1,Young,-0.616674035787003,1,0.8875
dmss26,1,Young,-0.529086177790721,1,0.933333333333333
dmss27,1,Young,1.13491936303279,1,0.95
dmss29,1,Young,0.0083198114904694,1,0.95
dmss01,1,Young,-0.845278581960191,2,0.920833333333333
dmss02,1,Young,-0.974983297496912,2,0.895833333333333
dmss03,1,Young,-0.33692755627181,2,0.945833333333333
dmss06,1,Young,-0.320246204586551,2,0.8125
dmss07,1,Young,-0.267168952450585,2,0.8125
dmss08,1,Young,1.15359931235635,2,0.925
dmss11,1,Young,-0.558780699436937,2,0.895833333333333
dmss13,1,Young,-0.553427021461051,2,0.966666666666667
dmss14,1,Young,-0.363287764871217,2,0.875
dmss15,1,Young,-0.677191942411427,2,0.916666666666667
dmss16,1,Young,-0.676106004380451,2,0.9375
dmss17,1,Young,-0.737975677952553,2,0.925
dmss19,1,Young,-0.203491819050686,2,0.895833333333333
dmss20,1,Young,-0.71280476617621,2,0.75
dmss21,1,Young,-0.296961016041999,2,0.904166666666667
dmss22,1,Young,0.11769465428306,2,0.916666666666667
dmss25,1,Young,-0.400424764598899,2,0.829166666666667
dmss26,1,Young,-0.741592942635217,2,0.85
dmss27,1,Young,0.114713245509767,2,0.9
dmss29,1,Young,-0.18738582202078,2,0.85
dmss01,1,Young,-1.02219793014702,4,0.845833333333333
dmss02,1,Young,-0.35346917934904,4,0.783333333333333
dmss03,1,Young,-0.890727832272474,4,0.8875
dmss06,1,Young,-0.526796342271059,4,0.683333333333333
dmss07,1,Young,-0.527508051679951,4,0.758333333333333
dmss08,1,Young,-0.00654678641429125,4,0.891666666666667
dmss11,1,Young,-0.437836892896624,4,0.845833333333333
dmss13,1,Young,-1.02752488736418,4,0.933333333333333
dmss14,1,Young,-0.5500357910082,4,0.8125
dmss15,1,Young,-0.611961227639857,4,0.8875
dmss16,1,Young,-0.247072345816146,4,0.908333333333333
dmss17,1,Young,-1.18396338734761,4,0.95
dmss19,1,Young,-0.530499147656043,4,0.854166666666667
dmss20,1,Young,-0.519561865454592,4,0.820833333333333
dmss21,1,Young,0.00158079931972413,4,0.8
dmss22,1,Young,-0.26219879709872,4,0.870833333333333
dmss25,1,Young,-0.382337763506653,4,0.779166666666667
dmss26,1,Young,-0.862478991222187,4,0.779166666666667
dmss27,1,Young,0.0713856583899889,4,0.870833333333333
dmss29,1,Young,0.116207276171925,4,0.783333333333333
