beha,var,subj,ss,group,beha_Bnorm
0.954166666666667,-1.00622623129836,1,1,1,0.970236058952462
0.925,-0.7443968456165,2,1,1,0.961721002255517
0.904166666666667,0.0460453032166523,3,1,1,0.956434645449829
0.829166666666667,-0.255247936688157,4,1,1,0.939961045055219
0.8125,-0.273238887384085,5,1,1,0.936606257612635
0.9625,0.71150815713081,6,1,1,0.973068509708255
0.95,-0.201180322126848,7,1,1,0.968904321648314
0.9875,-1.02151972394152,8,1,1,0.984145966581465
0.929166666666667,-0.370219888346467,9,1,1,0.962842143224458
0.929166666666667,-1.55917290148642,10,1,1,0.962842143224458
0.979166666666667,-0.703884080352804,11,1,1,0.979779928736335
0.9875,-1.0453858530446,12,1,1,0.984145966581465
0.970833333333333,0.398593648396402,13,1,1,0.976199433846709
0.841666666666667,-0.692506826707747,14,1,1,0.942529738963875
0.904166666666667,-0.296626230450225,15,1,1,0.956434645449829
0.9375,-0.250057508966473,16,1,1,0.965165792761796
0.8875,-0.616674035787003,17,1,1,0.952498783405452
0.933333333333333,-0.529086177790721,18,1,1,0.963989481699087
0.95,1.13491936303279,19,1,1,0.968904321648314
0.95,0.0083198114904694,20,1,1,0.968904321648314
0.933333333333333,0.0607250231875156,21,1,2,0.963989481699087
0.920833333333333,-0.619720081659441,22,1,2,0.960623670895172
0.956521739130435,-0.537233085876121,23,1,2,0.971011874034633
0.941666666666667,-1.0434282920107,24,1,2,0.966374332457903
0.930612244897959,-0.283303020303078,25,1,2,0.963237099418026
0.908333333333333,-1.79416176757644,26,1,2,0.957455068746818
0.983333333333333,-0.603048048176664,27,1,2,0.981828539656086
0.929166666666667,-0.335708336749936,28,1,2,0.962842143224458
0.770833333333333,-0.0978157871332562,29,1,2,0.928476779051816
0.895833333333333,-0.628521991058127,30,1,2,0.954439639781966
0.9625,0.498075633650815,31,1,2,0.973068509708255
0.941666666666667,-1.38687291801128,32,1,2,0.966374332457903
0.945833333333333,-0.494903211326506,33,1,2,0.967618962794842
0.991666666666667,-0.56718720605968,34,1,2,0.986892084472495
0.9625,0.731439746836685,36,1,2,0.973068509708255
0.9125,-0.528333543054472,37,1,2,0.958492407998426
0.933333333333333,-1.23017757905815,38,1,2,0.963989481699087
0.879166666666667,-0.345509498920673,39,1,2,0.950605050386393
0.8125,-0.44091768063622,40,1,2,0.936606257612635
0.745192307692308,-0.467019691692575,41,1,2,0.923597063210785
0.920833333333333,-0.845278581960191,1,2,1,0.960623670895172
0.895833333333333,-0.974983297496912,2,2,1,0.954439639781966
0.945833333333333,-0.33692755627181,3,2,1,0.967618962794842
0.8125,-0.320246204586551,4,2,1,0.936606257612635
0.8125,-0.267168952450585,5,2,1,0.936606257612635
0.925,1.15359931235635,6,2,1,0.961721002255517
0.895833333333333,-0.558780699436937,7,2,1,0.954439639781966
0.966666666666667,-0.553427021461051,8,2,1,0.974589512105058
0.875,-0.363287764871217,9,2,1,0.949673995364581
0.916666666666667,-0.677191942411427,10,2,1,0.95954807685707
0.9375,-0.676106004380451,11,2,1,0.965165792761796
0.925,-0.737975677952553,12,2,1,0.961721002255517
0.895833333333333,-0.203491819050686,13,2,1,0.954439639781966
0.75,-0.71280476617621,14,2,1,0.92450698032591
0.904166666666667,-0.296961016041999,15,2,1,0.956434645449829
0.916666666666667,0.11769465428306,16,2,1,0.95954807685707
0.829166666666667,-0.400424764598899,17,2,1,0.939961045055219
0.85,-0.741592942635217,18,2,1,0.944271794289954
0.9,0.114713245509767,19,2,1,0.955429878514695
0.85,-0.18738582202078,20,2,1,0.944271794289954
0.770833333333333,0.927356069870441,21,2,2,0.928476779051816
0.845833333333333,-1.23401222342965,22,2,2,0.943397579815642
0.875,-0.108615403553235,23,2,2,0.949673995364581
0.8625,-1.13444821297007,24,2,2,0.946936573295582
0.814516129032258,-0.251165387286146,25,2,2,0.937008310551804
0.854166666666667,-1.99214862859508,26,2,2,0.945152758287007
0.9,-0.155582737265201,27,2,2,0.955429878514695
0.8125,-0.882351749713347,28,2,2,0.936606257612635
0.729166666666667,-0.0120800770976994,29,2,2,0.920576858207649
0.816666666666667,-0.17558473821298,30,2,2,0.937438246813916
0.875,-0.23437833805899,31,2,2,0.949673995364581
0.808333333333333,-0.79636132153082,32,2,2,0.935778339075967
0.8875,-1.12558872400283,33,2,2,0.952498783405452
0.933333333333333,-0.942787786843942,34,2,2,0.963989481699087
0.883333333333333,0.272123330856834,36,2,2,0.951546415145811
0.845833333333333,-0.648172340476414,37,2,2,0.943397579815642
0.8875,-0.300317162527359,38,2,2,0.952498783405452
0.866666666666667,-0.890688788459358,39,2,2,0.947840319799599
0.80625,-0.314547735956965,40,2,2,0.935365836365361
0.701923076923077,0.149120982081576,41,2,2,0.915473760537789
0.845833333333333,-1.02219793014702,1,3,1,0.943397579815642
0.783333333333333,-0.35346917934904,2,3,1,0.930884570383723
0.8875,-0.890727832272474,3,3,1,0.952498783405452
0.683333333333333,-0.526796342271059,4,3,1,0.912002336444696
0.758333333333333,-0.527508051679951,5,3,1,0.926089261881522
0.891666666666667,-0.00654678641429125,6,3,1,0.953462913981322
0.845833333333333,-0.437836892896624,7,3,1,0.943397579815642
0.933333333333333,-1.02752488736418,8,3,1,0.963989481699087
0.8125,-0.5500357910082,9,3,1,0.936606257612635
0.8875,-0.611961227639857,10,3,1,0.952498783405452
0.908333333333333,-0.247072345816146,11,3,1,0.957455068746818
0.95,-1.18396338734761,12,3,1,0.968904321648314
0.854166666666667,-0.530499147656043,13,3,1,0.945152758287007
0.820833333333333,-0.519561865454592,14,3,1,0.938274540854566
0.8,0.00158079931972413,15,3,1,0.93413383513027
0.870833333333333,-0.26219879709872,16,3,1,0.948752613692887
0.779166666666667,-0.382337763506653,17,3,1,0.930079471670358
0.779166666666667,-0.862478991222187,18,3,1,0.930079471670358
0.870833333333333,0.0713856583899889,19,3,1,0.948752613692887
0.783333333333333,0.116207276171925,20,3,1,0.930884570383723
0.766666666666667,1.63203560897642,21,3,2,0.927678880815064
0.833333333333333,-1.32057171529043,22,3,2,0.940811791944263
0.820652173913043,-0.376515980949093,23,3,2,0.938238087428162
0.791666666666667,-1.31848295990212,24,3,2,0.932503080738565
0.730612244897959,-0.260709407687545,25,3,2,0.920848588321267
0.725,-1.65481477282589,26,3,2,0.919794299917438
0.816666666666667,-0.97935935724706,27,3,2,0.937438246813916
0.679166666666667,-0.520589067670203,28,3,2,0.911224465943322
0.6625,-0.387257900286936,29,3,2,0.908111100978148
0.741666666666667,-0.809499555545858,30,3,2,0.922931019337604
0.795833333333333,-0.370497089493308,31,3,2,0.933316836555704
0.7375,-0.511442238495692,32,3,2,0.922145108806955
0.7625,-0.315758172058052,33,3,2,0.926883087916428
0.870833333333333,-1.41968627025794,34,3,2,0.948752613692887
0.820833333333333,-0.158749374608412,36,3,2,0.938274540854566
0.8,-0.607697486141506,37,3,2,0.93413383513027
0.804166666666667,0.052057779569289,38,3,2,0.93495426877801
0.779166666666667,-0.784006436751771,39,3,2,0.930079471670358
0.75625,-0.544587932939222,40,3,2,0.925693044493702
0.639423076923077,-0.246564387049267,41,3,2,0.903787926569841
